,comment,author,hateful,category
2388,['Naa feminazi naa.me la bajo jaja'],UCMZqHl3UiI1P50YsCvBq0bA,0.9821425080299376,machismo
679,"['Inche entrevistadora indeja! ...Roxana es la ESPECIALISTA!...y no fue a debatir! Carajo! Fue a contestar  preguntas, pero NO LA DEJAS CONTESTAR! AAAAAHHH!😡']",UCAD7TBOHDVlEWhhOyFzg2Zw,0.981981098651886,ideología política
1229,['Esta mujer es tan inútil'],UCVHLopmc4csMOUGP0SjnBtA,0.9819648861885072,machismo
2867,['Muy bien Sofía Rincón diciendoles la verdad en sus caras a esas viejas zurdas que hacen confundir a la gente'],UCqsMeiVtG0cgdiPZpvkNutg,0.9819188117980956,ideología política
1685,"['Para la española promedio los unicos malos y machistas son los hombres blancos españoles ,si son de africa y Marruecos para ellas son los buenos']",UC9Kc1pdWf6Pw4V9EfjLK9SQ,0.9817929863929749,racismo
2881,['Si se viste como una zorra.. no esperes a ser tratada como un pollito😅'],UCOa8FhugO7kJPSIz5bDi_LQ,0.9814667105674744,machismo
188,['Feministas resentidas'],UC7zZ5yqXUTauqcu19ciD3tw,0.9813910722732544,machismo
1759,['¿Nunca te ha pasado que tienes que trabajar hasta tarde y la feminazi que tienes de esposa no quiere hacer la cena? Que periodico más patético.'],UCYq_YNm8Lbaj35Y-5tFqhDQ,0.9813592433929444,machismo
494,['VAYAN A LAVAR LOS PLATOS TROLAS'],UCTXNK-lLO8VR5EvxP9jVnFw,0.9813140630722046,machismo
696,['Otra española que aborta y quiere que el estado le page el aborto'],UCOIh31-094Zv5dNmuhnu7jQ,0.9810082912445068,machismo
1051,['Que tonta conductora'],UCYFTgM6f1NgNQ07VsX5MpeA,0.9809296131134032,machismo
849,['Hay que bruta póngale cero.'],UC1dFQLSncuZgl8AAM3sZmcA,0.9809139966964722,machismo
4522,"['Esa tipa tiene el poco cerebro como para abrir un pistacho, no da más de si']",UCOIeCCRdOSt-9IGO6gnYpIg,0.9808353185653688,machismo
605,['Que quiere esra tipa al robot jiban o wuevocop'],UCahqV3ZgEmvDvDUqCNOVm-Q,0.98028302192688,machismo
2282,"['La tia del principio es una loca femnista, se le ve con sus gestos, el pavo no sabe donde está metido, pero habla con miedo.']",UCLNIf-2VYbAMfzjz1PYgIgA,0.9801988005638124,machismo
2154,"['Espero que ningún tío se acerque a ella,es una leprosa psicológica']",UCiw5dH11f3LyPRWEyucWnVA,0.980096995830536,machismo
4405,['Feminista (loca) tratando de defender sus ideales .... lo peor es que NO les da verguenza.'],UCumklv--EGs7kR9MKfYVN8g,0.9800662994384766,machismo
1660,['La calló ala feminista sectaria💲'],UC582evSt4RtIEhyngfj5pUg,0.9800609350204468,machismo
4677,"[""Y BUE'....... SI TE SENTIS TAN AMENAZADA PONETE DE ESCOLTA A LA GUARDIA SUIZA DEL VATICANO LOCA......¡¡¡¡¡¡¡¡¡¡ QUE INSUFRIBLE......¡¡¡¡¡¡¡ POBRE LA FAMILIA....¡¡¡¡¡¡¡""]",UCc6jfw5IfezPHjH8lNNy8ew,0.9795763492584229,machismo
5878,"['A mi esta mujer me a echo daño porque es una mentirosa conpulsiva, yo fui de verdad maltratada']",UCuIhk6kBp0jsZuQ3Vn_HOBw,0.979453146457672,ideología política
6029,"['todas son unss gorronas que quieren comida gratis, jajajajajajaj y soy latino, jajajjja']",UCBDFUSYfGP0hxppsDqj93pA,0.9790944457054138,racismo
4171,['Aca en Noruega las mujeres eslavas abandonan a sus maridos eslavos.Para conseguirse un noruego con dinero.Aunque sea un viejo feo y panzon.PERO con  mucho dinero.'],UCkBP8P35xv8c5iK07R9nfwQ,0.97899729013443,machismo
2726,['UN VÓMITO DE MUJER.'],UCD6JuWoJMGUHBDNqziusD5Q,0.9789522886276244,machismo
5104,"['Viva Agustin Laje,  tiene toda la razón. Esa mujerzuela es una comunista muy estúpida.']",UC4rlpEJgyi0fKevBc410eng,0.9789047837257384,ideología política
4457,['Típico de dolida'],UCZOb24LHEUx49N56AE7xhdA,0.97865229845047,machismo
1536,['Es hipócrita y es estúpida.'],UCiDrmOHKdO2l7aJDD9B2SlA,0.9783958196640016,machismo
4980,['Muy maleducada esta mujer.Todo el tiempo mirando el celular.MONÓLOGO DE MORÁS'],UCZWnKT2_7vpIQvvV9qbgJ4A,0.9780718088150024,machismo
183,['deben mandar hombres para combatir a esas comunistas locas por plata  pañuelo verde'],UCd9as_sbBXrIXFRVkrWDHXA,0.9779630303382874,machismo
537,"['Vale madre, voy cansado de trabajar me he partido el lomo en el día, y viene una morra que solo sale a joder no le doy ni madre mi asiento']",UCzTfU0dl1TPPNVNzLqXv2_Q,0.9779078364372252,machismo
1667,"['No soy español y no se de que demonios se trata, pero esa politica, tiene TODA LA CAROTA DE SINICA podrida y se ve que se rie de sinismo e ipocresia la rata desgraciada']",UCJSDePfubActP9SVaFoU-ag,0.9778467416763306,ideología política
4169,"['que no eras rusa ...bueno ahora por la guerra ya no  u.u,,,,']",UCHySWySUApOYARDCQLPYcuw,0.9778169989585876,ideología política
4422,['Definicion de Feminista: Una lesbiana con pelos en el sobaco y envidia de pene'],UCXScn1fNsMExV6A0jzBVYuw,0.9776650667190552,machismo
66,['Muy bonito pero las representantes de ahora son unas huecas'],UCpvX-aEIQU_knHlxdsflaug,0.9775953888893129,machismo
2589,['Es como siempre he dicho  feminista igual a lesbiana frustrada'],UCQh-QwOlHnFXJ20FADBV9gQ,0.9773572087287904,machismo
333,"['A esa  gordita feminazi se le nota en la carita que el tipo le gusta y ella esta haciendo un berrinchito. Lamentablemente el tipo debe estar pensando qué lastima que no me gusta, bueno trago saliva y sigo disertando XD']",UCr4Q5fCLsIHVsODQppOceJg,0.9772728085517884,machismo
2937,['las amargadas  y rencorosa de siempre'],UCjBVFR1WF6TsORvJbSmblmw,0.9772577881813048,machismo
1937,['Está loca esta mina'],UC9erN-cembimwM012TgT7wA,0.9772114753723145,machismo
2116,['Que vieja soreta loco tanta gente inocente muere y esta es como un gato. Gracias a dios no los vamos a tener que ver massssssss'],UC6-YBdsRpL93N6Sboj1ivZg,0.9770947098731996,racismo
3389,['esta esta mal de la cabeza.y es muy chula.'],UCsy7CZq8YmuhDllBcrIBLTw,0.9767167568206788,machismo
4799,['Es Sra presidente.igual que estudiante y no estudianta. hay que mujer tan inculta..estudia la gramàtica!!!!!'],UCjJrVeY1PzYCYgXjv_ae1Gw,0.9765568971633912,machismo
1859,"['Pobres Europeos, los mandan las mujeres.']",UC2BZhvlAOPwxTLStFAZOZQw,0.9763312935829164,machismo
1964,"['""Más llás de la justicia""... esa mujer se siente superior a la justicia??? CUIDADO !!!']",UC9r82PrPcVRLX17BMlKBOKw,0.9762440323829652,machismo
3789,"['Que desagradable es,de donde ha salido esta señora.... De la faes ,la fabrica que no para']",UCYilnvNOItvMP6TJc1dUf9Q,0.9760212898254396,machismo
6249,"['Q asco wtf\nEncima s eexcusaba con, me falto cafe...?\nMaldita adicta jajajjaja']",UCpRg_BVNly921YVV_tciBBA,0.975934624671936,ideología política
3634,['Vaya pedazo de downs son esas mujeres'],UCLgf3qJHIi_6LffMjAk7MfA,0.9758363366127014,machismo
4149,['ESTAS feminazzis'],UC7MgHriLOma6H9uF9wVcEMQ,0.9756826162338256,machismo
4180,"['esas ..cosas porque no se sabe lo que son , la cosa de pelo corto quiso ser hombre pero se acabo el material y le falto una pieza y a la cucaracha rara mal hecha lo que estan es cojiendo pauta para justificar el uso de fondos publicos de ayudas a santuarios de animales , estan bien locas , por eso espana esta jodida !']",UCKm29aD7dPJNgTburf5wKOA,0.9754101037979126,machismo
3519,"['Debería de decir también los hombres, feminista de cuarta!!']",UCEx6VDAWledzW1rqUnDgVXg,0.9752197265625,ideología política
6178,"['Joder que penita da la tipa esta\nSiempre igual, sale llorando para que la hagan caso, un cero a la izquierda la mujer del futbolista']",UCJSRcd8tG_NqJ25jtqvTX3w,0.9750019907951356,machismo
1507,['Y para que quiere batalla si no va a aguantar la morra'],UC2bJcODAm605keCeo-AiXhQ,0.9747222661972046,ideología política
2912,"['11:00 aquí es donde se ve que está morra sabe sobre que está bien y que está mal.\n\nHoy en día solo las morras aparte de ser bien Inched infieles solo se la pasan llorando 😂 en ves de luchar por sus derechos, tal siquiera mínimo estudiaran .......']",UCu_P1Hb4aIo7sc2qze06nWg,0.9745989441871644,ideología política
2166,['Esta parece recién salida de prisión.'],UCqEAvFbUmQb_4vqaZBbY2sw,0.974511444568634,machismo
2916,"['Que vergüenza que con las carencias que tiene este País, se paguen con nuestros impuestos a esta FEMINAZI.']",UCH2e-7b92r1CDGKjM8JwrYw,0.9743122458457948,machismo
5874,['me aburre la señora esta...'],UCGD04dHy9gNiTc0NGiquqaw,0.9742560982704164,machismo
2515,['Pisches locas.. lesbianas...'],UCiNOPKQd4YvkCjEkcI8Y4LA,0.974242389202118,ideología política
1737,['Musulmanes pervertidos no se impondrán en occidente'],UCPAYIaJBILQguRePpxGPD7g,0.9741118550300598,racismo
166,"['Los españoles queremos suecas y venezolanas, las españolas tenéis cara de travésti, las más feas de toda Europa no me j...']",UC97mCclUpqfeoyje8aNaQww,0.974101185798645,racismo
607,['Ahora no quiere meter a lo hombre en el mismo saco no puedo con esta loca 😅'],UCeURQnFxNt0d5idf8e6GB5A,0.9740763306617736,machismo
5382,"['Onlyfans, el portal favorito de las pvtas que no dan un palo al agua y que venden su dignidad por unos euros.']",UC3Cj4Rfj7q40qPP6VFOSX6w,0.9739221930503844,ideología política
1589,['Las mismas mujeres son un desastre minas pelotudas'],UC9DId2Iq8UFCY5hHdUP7dfg,0.9738742709159852,machismo
2149,['Que horrible esta mujer !! A mí me daría miedo de meterme con ella también!!'],UCP0WERjKtVq15iIrm-itBGw,0.9737977981567384,machismo
1978,"['Estos tipos sufrían porque son gays obvios, pero los gays ni afeminados la pasan super en Marruecos y cualquier país musulmán, mientras no quieran hacer las puñeterias que hacen los occidentales.']",UCGsUfbpCZ_u_4Knig6hwI5w,0.9737082719802856,racismo
4139,['Horrible que las chorradas de Butler estén teniendo cabida en las sociedades occidentales. \nUn montón de sin sentidos que no se sostienen entre sí y que se tiene que entender al margen de la razón.\nAnte todo una filosofía inútil que lleva a la acción sectaria e irracional. \n\nFilosofía como luz de gas para la sociedad.\n\nQue le digan una niña afgana que si quiere dejar ser oprimida que perfome el género masculino.\nValiente HDP esta señora.'],UCXPunovulUh5MOGQUqjOCKg,0.9736465811729432,ideología política
3042,"['Te ganaste el premio por recomendada no por buena a me vienes y te vas de paso, las mujeres estudiadas ni te han de ver , tu sabes quien las sigue pura gente inculta']",UCteIX8VK6EAoGdPsTNL-zeg,0.9736415147781372,machismo
5965,"['Yo creo que esta planificado asi.Los politicos europeos estan de acuerdo con la invasion. Supongo que les pagan mucha pasta. Y solo la gente, como en Irlanda, pueden tomar las riendas y cambiar las cosas. Aqui, blanquean a los moros prehistoricos.']",UCjJAgUbugaEj9IeZxIWIu7Q,0.9732720255851746,racismo
4943,"['¿Porqué hay mujeres como ésta? ¡Que chica más estúpida! Que bueno que hiciste este video, Dalas. Exponer a esa ridícula y a otras como ella es necesario. \nYa mujeres vivan y dejen vivir. Ya no sean envidiosas y amargadas. Mujeres y hombres son buenos y malos por igual.']",UCFgs3e6ZSakEoIUMcofFdew,0.9732385873794556,machismo
882,['Jajaja feminazis machistas la misma porque ria'],UCZ9Epc_zaz9TXE7uW0dCuqA,0.9729440808296204,machismo
1875,"['los racistas tan locos, y en mis pais no dejan de acosarme verbalmente']",UCC0Kftt5PcMoVPZ5sSf_5SA,0.9727248549461364,racismo
4953,['Esas mujeres son comunistas.'],UCWmBISLcvJdrafrNnvWwO6Q,0.9725537896156312,machismo
1444,['Y las cerdas sin bellotas'],UCWqOStpMfSOAVpkjeqPTyew,0.9725434184074402,ideología política
5658,['Que hueva Dan las morras de españa'],UCLSAmSDirA16zHdswU92r_g,0.9721282124519348,ideología política
4287,"['ah, no  no no                el cuerpo astral?,  no   esta si es una psicologa trucha, cualquiera escribe libross,,,,,,,,,, y encima se hace percibir como educada e  sabia!']",UCy-VQOePjL3o-K7tSS84MNA,0.9719706177711488,machismo
2719,"['Yo voy para la cárcel ,pero esa sale arrastrada de los pelos en 2minutitos y al macarra del novio ,que seguro ingeniero de caminos no es']",UC1C4xusg0EItcawUtrAUVwA,0.9718542695045472,ideología política
5907,['Pelotudas se les termina el curro'],UCILNvyELM2FLUU_xPUjI0Mw,0.9716169834136964,machismo
2865,"['¿Qué persona es más misógina?\nPues otra mujer, por la anciana que está en el CEL, Milei']",UCJhZCEnqLxc5aoWt8LPGXjQ,0.9715703129768372,machismo
902,['Menudas taradas y a la vez manipuladoras'],UCr_d8mqxAlG9qCH8mIjgezQ,0.971560835838318,ideología política
826,"['Esta mujer se le ha ido la olla, tú quieres cobrar dos sueldos sin declarar']",UCVsd3hD6xIlk5_n4Gfl2nRw,0.9713618159294128,machismo
5811,"['Por qué?? todos creen que los machistas son españoles, cuando los machistas son esos marroquies y musulmanes que tienen esas ideas,este pais se esta llendo a la mierda,si asta ahi pruebas de ello y siguen con lo mismo,eso es lo que hacen las feministas, sabiendo que son esos los que no se adaptan al occidente,deberian echarlos a su pais.🤔']",UC7KWPog-aWXmo2sjgT732lg,0.9713377952575684,racismo
251,['Está es la versión femenina de SIMP filtros.\nEstá bien dañada.'],UCu4lyavuZVr5stGucLIRAkA,0.9712698459625244,ideología política
3947,['El calvo no sabe que hacer el\nProbe para meterla en caliente😄 con la cara vinagre esa😄'],UCNkhK-DCT-LvYXFDG4RFt7g,0.9712464213371276,ideología política
1788,"['Vaya red flags que aca de aventar esta niña, hermanos aléjense de ella.']",UCUZN697aJNDfGnNljl5rmIg,0.9711043238639832,machismo
6010,"['Los hombres españoles no están bien valorados por casi nadie guapa, no mientas.   Porq? Por el machismo, poco románticos, básicos, chulos, narcisistas, infieles, y por ser la mayoria malos en la cama, y muchos ni les gusta el sexo oral.   Trabadores? Jajaja más que los extranjeros seguro qno. Mucho vago aquí.']",UC5mOcIsOhiZyDTPpzGlWcLw,0.9707794189453124,racismo
274,"['Aquí  si alguien sobra son los invasores,']",UCjMWj7A6IiXdSKbPZnD_Kxw,0.970473051071167,racismo
4791,['Lo que le preocupa a esa señora  🙄'],UCNhg0vhKPKj3m7GPPe8Ohrg,0.9703547358512878,ideología política
4882,['Estudia un pokito taruga'],UCzvwScosDMWXbt2TuN6QRAg,0.9703298211097716,machismo
1358,"['JAJAJAJAJAJAJAJAJJAAJJAA...., CADA VEZ ESTÁN PEOR ESAS MUJERES IDIOTAS....!!!!!!!!!!!!!!!!!']",UCpZs9_SDoQggcXOyy8plYug,0.9701557755470276,machismo
805,['La peor persona que conocí en mi vida es una feminista vegana! Si conocen a alguien así HUYAN!'],UC4eXLGNZ4VV_mDIC9KOE6YQ,0.9700915813446044,machismo
3975,['las pelos moraos son unas tortilleras'],UCbwPJQyrEcbSzvDnyPQLdDA,0.9700629711151124,machismo
4201,['Bobas'],UCm8gfEtbpNXZD8bU9DLkWsQ,0.9699137210845948,machismo
457,['que weona'],UC6YsYhHOlWFeqarCtTMRPUg,0.9696452021598816,machismo
2759,['Porque no habla esta del Feminismo de las mujeres GITANAS de España? Cuando le pasan el pañuelo?\n¿Qué se hace en la prueba del pañuelo?\r\nLa prueba consiste en introducir un pañuelo blanco en la vagina para romper el himen. Las manchas recogidas de esta forma sobre el pañuelo -las llamadas tres rosas- son la afirmación de la pureza.\nPorque no habla de esto la tia esta en España?'],UC1vE2Azm84DMvPCiqrea1pA,0.969534695148468,ideología política
3038,"['Está mujer está quedando más loca que saber quién diablo, chanchada estás disque charlas, los mismes jaja solo verga']",UCnG9s-oShSfpYfHS6wObGhg,0.9694632887840272,machismo
3933,['¿Qué les está pasando a esas locas? Eso es parte de la agenda 2030 o 2050 y lo peor es que las están adoctrinando. Definitivamente quieren acabar con este planeta con tantas agendas.'],UCTkwaUT1tbTzYLD1ARRLiRQ,0.9690130352973938,ideología política
5154,['Esta niñata se cree la diosa de la sabiduría.. Hay hombres que han dado con locas..al igual que mujeres con locos.. No son todas las mujeres perfectas'],UCxfayEjA-2XrwBRVs6m8Rdw,0.9689430594444276,machismo
2150,['Cualquiera le tendria miedo...tiene cara de loca 🙃'],UCv6YYVW7RJgsXfKXeD3aDqw,0.9685249924659728,machismo
5530,['Esa no es una feminista seria.'],UCfmIHR2iINhhE5n-k5YAwLQ,0.9684579968452454,machismo
5800,['La razon por la que la mujer española (principalmente la feminista progre) es asi es porque en realidad quieren a alguien que la maltrate y domine despues de todo en el interior odian todad las leyes feministas y el estilo virginal que las hacen tener junto el echo de que el hombre español se volvio sumiso\n\nLes aseguro que si el hombre español fuese mas vivo y mas dominante y ke valiera un comino eso de pedir permiso para tocarla a través de un papel  ahora mismo no abria emigrantes y la natalidad española estaria por los cielos'],UCQuqFBBFrms86sNfkLxbuVQ,0.9681254029273988,machismo
6183,['Que pesadilla como aburre la tia esta'],UCObbcaZenFi79BVmmZ0Ujeg,0.9680905342102052,machismo
3791,"['Como se suele decir, el enemigo está en casa. Si las mujeres dependen de una tipa como esta, que a parte de mentir, es una odiadora profesional (lo que tiene concebir a España como su cortijo), lo llevan claro. Yo solo pido que desaparezca de la vida pública cuanto antes. Simplemente por higiene.']",UCGc3GAXwisSSP8INF6ZCyCg,0.9680010676383972,ideología política
3269,['Que traumas tendrá esta pobre mujer.'],UChU9wJ7mcDrLiwYxsoQJRxQ,0.9678048491477966,machismo
2158,['ESTA MINA ESTA RE CONTRA RESENTIDA CON TODO'],UCEIylx-a-CPhMnXNUxv_LNA,0.9675785303115844,machismo
5798,['Yo tengo una amiga española que está casada con un hombre musulmán y es una pesadilla total. Ya le dió una cachetada frente a los hermanos de él. Le ofende en árabe. En una ocasión le ofendió diciéndole que se iba a follar a la p€&@ de su madre. No trabaja y ella es quien le mantiene con la excusa de que todavía no tiene sus papeles. Y además ella hace las labores en casa. En el Ramadán este zángano se la vivía durmiendo todo el día y en la noche se levantaba a cenar tooodo lo que le hacía ella. Es desesperante ver ese cuadro 😢'],UCT6jzywIdkuGQAMGbAAJbEQ,0.9675487279891968,machismo
3236,"['...Esta no sabía lo que se nos venía encima... Las Feministas del siglo pasado se deben de estar retorciendo en su tumba. Encima esque mezcla temas a convenienza; a ver cuando estas humoritas empiezan a ir sl frente de guerra voluntarias, a bajar a la mina y a conducir csmiones de gran tonelaje... ""o sea, tía"".  No se enteran: las condiciones laboralres de ls msyoría de los hombres don una mierda. Y el trabajo de tu madre lo remuneró su marido pagándole el alojamiento y comida, a psrte del cariño y apoyo mutuo gratuito, un acuerdo d vida tan válido y viejo como el.mundo.']",UC5lnqdnmmGJw7oMxeCCr_TQ,0.9674472212791444,ideología política
783,['un cerebro nuevo para esa mina por favor'],UCnI9JrlOar4QYwgSn7mnP_w,0.9674338102340698,ideología política
1855,['Gracias a Dios me voy a Japón en febrero y allí no tendré que aguantar esta basura feminazi que tristemente está barriendo España'],UCTpvpupT8b3FQJAm6XapQsA,0.9673177003860474,ideología política
1851,['Feminazis!'],UCh1U5gB6s-haEaxAuftL9oA,0.9671791791915894,machismo
1124,['Ignorante hija de fruta'],UCHjk8aCBfDQi1nSbi4_4HsQ,0.9670887589454652,ideología política
4876,"['Iros a defender a las mujeres palestinas, musulmanas, de oriente medio... Pero no te eis ovarios para hacerlo. Flojas']",UC6z7sRTS-IF83FgOhTWrvDg,0.9670355319976808,machismo
4844,['Y que él le roce la cara a la payasa esta vamos le meten hasta la revisable si pueden\nY claro llega a ser al reves y la gente de al rededor perderia el culo en tirasele encima no como a ella.'],UCRFn65p3CubQ23e0hJaG8cg,0.967017948627472,ideología política
