,comment,author,hateful,category
786,"['No se cómo esta mujer puede ser psiquiatra. La medicación no te la imponen, dialogas con el psiquiatra que tratamiento va a ser mejor para ti y dependiendo de la mejoría con terapia va bajando la dosis hasta que puedas salir de la enfermedad. Creo que esta chica lo que quería es ser psicóloga y voluntaria a la vez. \n\nYo, como paciente diagnósticada de TLP me llamas loca y dejas que salga mi locura... te denunció al colegio oficial de medicina de una y hago que te quiten la licencia ¿Porqué? Por qué estoy loca y dejó salir mi locura de impulsividad de acabar contigo. \nFli-pan-te.']",UCDCBWWFYoGZw3bRN7fnErLQ,0.9635643362998962,ideología política
1997,"['Está MATANDO españoles. Sin sangre ni medicos .ni  bulanciss .con patrras para otro sitio y otros aqui. .SANCHEZ O TODOS EN Ptrras o yu solo y familiar rn pateras al cosmos con , ZP. Por el tunel y zp de capitán de patera al cosmos pues mo habrá mas costa s costas']",UC_8js9UVJ9g27NPukNZsZWA,0.963343381881714,racismo
1143,['españoles vagos xd'],UCfddOA1G4LtrG72ZXR51Fiw,0.962440550327301,racismo
1825,"['Cómo lo hiciste para que una mujer china te tome en cuenta, considerando que ellas son muy serias y no se mezclan con otros hombres que no sean chinos. Estoy generalizando, pero los chinos de mi país son así, son ellos y su comunidad y nadie más, y las chinas huyen cuando un hombre que no es chino intenta hacer amistad con ellas. Eres muy suertudo.']",UCP9cmaflhazF8B_kA53Q3Gw,0.9622205495834352,racismo
1874,['Tenian que ser esos  chinos 😠😠'],UCTfy0Rm77yjL_THQ-eM0OFw,0.962002158164978,racismo
2285,['Que estructura hablas . \n  Si los trabajadores reciben mierdas de sueldos. \n Cobran como gringos y pagan como chinos'],UC-ihLSBs4RzZLDsyIN3xONg,0.9604310989379884,racismo
1705,"['Los negros no son racistas? Rwanda dos grupos se matan por su fisico. Los negros que maltratan a los blancos. Soy mestiza y qué? Una cosa son derechos, respeto. Que me dijan morena, india. Eso soy']",UCAETxPBE2DeqWlLszD8YzVA,0.959882915019989,racismo
184,['Y se da la picaresca que un extranjero puede venir para tratarse médicamente o quirúrgicanente o traer a un familiar para lo mismo y como es un inmigrante sin posibles pues nada a costear el resto de españoles todo el gasto de muchos redomados.'],UCpBp0J6l1c6nCBjlHF7UfjQ,0.9582887887954712,racismo
53,"['Pecosa. Ve a la privada. Veo que algún compatriota tuyo (creo que Venezuela), que hacen propaganda sobre los planes privados, pues creen que como allí, la atención en mala malisima, pues piensan en lo privado mejor. También siendo malo, te diría: ""ve a la privada, para así no colapses la publica, para cuando tenga yo que hacer uso de ella"". \nSoy acérrimo defensor de la publica. Porque atiende a todo el mundo, desde la anciana que vive en un pueblo remoto, hasta el más pobre de las ciudades. Esto es la sanidad publica española, que es una de las cinco mejores del mundo.\nQuizá entre las personas preguntadas, habrá un porcentaje alto de funcionarios o familiares. Esto es otra cosa,  financiación publica-atención privada (en las enfermedades fáciles). \nPecosa. Cuando dices, que la sanidad pública esta gestionada por el Gobierno, debes distinguir que Gobierno. En España, la sanidad es gestionada por los Gobiernos Autonómicos. Así, no tiene la misma sensibilidad un gobierno de derechas que apoya la privada, que uno de izquierdas que apoya la pública. Después tu encuesta la haces en Madrid. Y en Madrid, la gestiona la derecha, con fuertes vínculos con la privada. \nRespecto a compartir la habitación con uno o dos enfermos, en la comunidad donde vivo, hace como 20 años que no ocurre. Hay habitaciones individuales. \nEn cuanto a las listas de espera. En mi caso estoy esperando una operación (no es urgente), y comprendo que exista para mi caso una espera de meses. Pero te aseguro que si tuviera de verdad una urgencia, la operación sería o inmediata, o lo más pronto posible.\nPecosa, comprendo en tu interés por emitir un video. Pero, has tenido fallos. Por cuatro preguntas no puedes definir una sanidad de un país.']",UCqntXinf-rMCHZ04JCGF06A,0.9579035043716432,ideología política
725,"['Ayuso  es mas cansina, tiene una pedrada']",UC38ACnK8atkovIBE81pF8hg,0.9554632306098938,machismo
482,['Esta Cenisienta de Leticia debería de estar agradecida por  que el rey felipe se fijó en ella'],UCaSK0QeCRHoH28KxRwn9nNg,0.9549470543861388,machismo
322,['Los gringos son un cancer cuando vienen a hablar con su inglés rancio'],UC3F3K1P0d_EHhVF6JV8TP1Q,0.9533355236053468,racismo
1767,['Esta señora no sabe explicar bien'],UCwGIh_dShVVrkC8hblDouwQ,0.9529968500137328,machismo
2288,"['He cotizado gran parte de mi vida y nunca he tomado una licencia médica. Han subsidiado la sinvergüenzura de weones sanos, extranjeros, y flojos que llevan años con licencia y probablemente el día que yo tenga la necesidad de atenderme por el sistema de salud que me ha robado mes a mes me van a atender como la reverenda mierda.']",UCJQ9GWJ5lmLxhd37cnFaWzw,0.9525993466377258,ideología política
2018,"['Que la élite deje de reunirse en foros contaminando con aviones y coches..Que no comandante.. Que no exponiendo África con todo tipo de minas a cielo abierto,que no talen árboles en el Amazonas,que nos están engañando los rojos,que China no use Carbón,que salgan de China e India toda clase de fábricas,donde fabrican toda clase de productos..\nQue no vierten al mar,residuos radioactivos,etc...Si Desaparecen esa mínima minoría de millonarios,en el mundo viviremos en paz...']",UCr21XPXSkRGGfN2rQFwZGAg,0.952524721622467,ideología política
1871,['LOS CHINOS BIEN DICEN YA MUCHA GENTE Q SON UNA ENFEMEDAD PARA NOSOTROS ELLOS YA QUIEREN CONTROLAR TODO AQUI EN LA CIUDAD DE MÉXICO FUERA FUERA FUERA CHINO'],UCXovolLrGrMKRimHhZQQWvQ,0.9499020576477052,racismo
999,"['Caen mal los chinos, siempre salen sus virus y contagian al mundo entero!!!']",UCmMOIlMAklqFZCjTE8DdR3g,0.9490562081336976,racismo
1121,['En qué se parecen las mujeres y los cepillos de dientes?\nEn que cuanto más las frotas más se abren las cerdas.'],UCyv36goVO6gLfnnJZneFpsA,0.9485042095184326,racismo
1424,"['Turquía es un belicista y expansionista país musulmán desestabilizador en la región que quiere hacer un nuevo imperio otomano. Turquía es oportunista, se metió en la guerra de Siria para atacar al pueblo kurdo y de paso, quedarse con miles de kilómetros del territorio Sirio. Turquía apoya a Azerbaiyán para atacar a los cristianos armenios. Turquía hostiga a Europa con la inmigración ilegal musulmana. Turquía apoya al grupo terroristas de Hamas para hostigar a Israel. Turquía se aprovecha de la OTAN para desarrollar una industria bélica y pasa información a quien le convenga.\nA ver si Occidente levanta la cabeza y ve la oscura realidad turca.']",UCbVB-IetTQfkN9CGT5n57aw,0.9478978514671326,racismo
1881,"['Los chinos expraen el covit, la neumonia, el fentanilo, y invaden de productos de mala calidad al mundo, NO compres productos chinos 5:20']",UCe4oa2sOvt1WWolRb50mgbA,0.9473374485969543,racismo
1441,"['😂😂😂 Los nativos americanos ""no eran muy fuertes"" y sin embargo lo que construyeron, lo hicieron sin ayuda de animales de carga en mesoamerica, ya me diras tu que ""no eran fuertes""... 😂😂😂']",UCUV2wm7tpABohq5sg-r97WA,0.9464727640151978,ideología política
1137,['PChes chinos son bien enfermisos y asi quieren guerra'],UC-Z5T0lHUbB6LXvSMO0u7Lg,0.946380853652954,racismo
1723,['Pobre mujer..perdió al esposo y ahora ella'],UCIpowlH11yA0z8Z3q5U1aVw,0.9427282214164734,machismo
1768,['No creo q crea en Dios la lencha'],UCWq6a-GO9qM9Vlb0lxBuOMA,0.9424805045127868,ideología política
181,"['Eso que dice ese hombre no es cierto. El gobierno de España no le da la sanidad gratuita a esos ciudadanos, el emigrante debe de contratar durante un año un seguro médico que vale 50 euros al mes y después de un año se puede dar de baja que ya pasa a ser un ciudadano más  para dar uso de esa Sanidad Pública Española.\nYo no sé  de donde se habrá  sacado ese enfermero eso, pero no es cierto. \nDe hecho la Extrema derecha, está desprestigiado a los emigrantes haciendo campaña electoral y falseando que los emigrantes vienen a quitarnos lo que hemos pagado y construido los Españoles. Así  qué,  el emigrante o inmigrante que viene o no con su contrato laboral y pretende quedarse, el primer año la sanidad pública se la cobran, y lo digo tal cual porque en las recepciones de Urgencias existeen los dispositivos para pagar con tarjeta y no por eso les digo que deben de pagar si no porque aun no llevan un año en España y así lo justifique.\nY sé  de lo que hablo porque estoy muy dentro de todo ese sistema.\nTodo esto se reformó cuando estalló la crisis de 2008 y todos venían a intervenir se porque los mejores profesionales están  en España y porque aquí  existe la Investigación Sanitaria, que entre otras y acuerdos, ciertos medicamentos no nos cuesta porque intercambiamos Patentes Sanitarias con el resto de esos países al igual que nosotros.\n\nLo de ese enfermero es una desinformación absoluta y Política.']",UCl1fQ4kf8Mtz9waGNNSZ7PA,0.9407132267951964,ideología política
1873,['China\nAnda\nPor\nTodos\nLados\nAy\nChinos\nPor\nTodo\nCosta\nRica\n\nPor\nTodo\nLado\nKe\nAser\nKe\nNo\nPasen\n\nPor\nLas\nFronteras\nProivir'],UC_3HKgFQ_BW3MkISnEdp23g,0.9386805891990662,ideología política
772,['No porque todos imigran a otros lados y esos criminales se hacen en otro pais'],UCTfwPXqKsT0ndLd80xlXYxw,0.9378184676170348,racismo
503,"['Muchos médicos en Cuba hacen mala práctica y dejan morir pacientes pero como son cubanos de a pie nada pasa, yo vi en un hospital en la Habana como los médicos sacaban los antibióticos fuera del hospital y dejando a los pacientes sin medicamentos así que los médicos no son la blanca paloma']",UCa898Q4mg2q9UpMD7rbHESg,0.9366800785064696,racismo
1852,"['Cuando prefieren ponerse en manos del Indio Amazónico para el control de epidemias, yendo  en contra de los avances de la civilización y la ciencia por proteger lo ancestral y en total incoherencia con lo que promulgan: ya los veremos en sus controles de salud en Clínicas Privadas del Exterior.']",UCRAbvTmYMfwJvMWocmCRdTQ,0.9353140592575072,ideología política
1237,['Cuanto te pagaron por dar la cara mija? \n\nLo peor es que ni les importa dar la cara y engañar a la gente por Dos pesos.'],UCf4xPvrdJThwQSxHyKLfVFA,0.9347996711730956,machismo
2008,"['FUE MUY PINCHADA, PENSABA QUE LA JUVENTUD LE IVA DURAR TODA LA VIDA, LA VANIDAD ,NO ES BUENA ,ASI TERMINAN TODAS']",UCJX1iGYecQffk0HOKNSlOCw,0.93245267868042,machismo
747,['Eso nos va a pasar en México x recibir millones de inmigrantes x no tener orden en esta ciudad ni salubridad de tanta gente defecando en las calles'],UCX4zX6WX54cFS08dmPFhZXQ,0.9324215650558472,racismo
1984,['Yendo para atras hermanos chilenos. La salud publica es una mentira. Los zanganos ganaron en chile'],UChTq7Vl4zBbBVwno0blaYgQ,0.9309240579605104,racismo
481,"['Es mala!! Como dijo San Andrés ,la que tiene cara de mala ,es que lo és!!']",UC4DOR3bHJjqmSG23LHvd2kQ,0.930750012397766,machismo
723,"['Palestina es el verdadero dueño y Señor de las tierras y los territorios de Gaza y también  los territorios y tierras  que ocupan los colonos Israelitas  , así que esa gente que se ha instalado allí y se les ha dejado vivir  en los  territorios de  Palestina y ahora están causando destrucción y asesinatos a la población civil de Gaza , lo que tienen que hacer es  marchar de allí y abandonar las tierras ocupadas con amenazas y crímenes , deben ser desalojados ....no se puede vivir con esa inseguridad ciudadana y esos crímenes , no puede ser , afuera de allí y que se busquen otro sitio , otro lugar... ya no se pueden tener allí , hay que expulsarlos de allí .']",UCrH-Se-Isx6fFhICRuD_wiA,0.9306603074073792,racismo
1769,['Muy llorona. Más fuerza señora. Mucha victimización en público. Esto mejor en privado.'],UC4qHlz5USVuI3oReNzPds0g,0.9303794503211976,machismo
2186,"['Pero en Palestina los de Israel son Brutalmente Diabolicos, los Soldados de Israel estan\nPoseidos por Demonios. Israel el gobierno y los soldados de israel son muy malos\nIsrael golpea tortura, viola, insulta mentalmente y fisicalmente ya basta Israel\npor Favor Israel para todo esta guerra contra los Palestinos que hacen ellos\nPalestina es su tierra ellos han vivido ahi por muchos años.\nya Israel deja en Paz a los Palestinos , Gaza y el Mar de Gaza pertenece a los\nPalestinos West bank pertenece a los Palestinos, todo el territorio Palestino\npertenece a los Palestinos.  Fuera Israel de Gaza del mar de Gaza, de West bank\ny de todo el territorio de Palestina basta Israel Para la Guerra. ahora mismo\nya no mates Palestinos y ya no destruyas sus edificios y sus Casas.\nFUERA ISRAEL DE GAZA, DEL MAR DE GAZA, WEST BANK Y TODO EL TERRITORIOS\nPALESTINO AHORA MISMO.  ISRAEL VA A PAGAR MUY CARO LO QUE HACES CON\nLOS PALESTINOS POR 75 AÑOS-\nDios bendiga y proteja a la tierra Santa Palestina y a los Palestinos.']",UC3ZitvKtnaXDobDzcN-SOPQ,0.926103949546814,racismo
1544,"['Estos políticos rechazan la vacuna de VALNEVA VIRUS INACTIVADO y no se quien asesora estos políticos para decir que no aporta nada. Pues si aporta, mucha gente  no se quiere inyectar experimentos ADN ARN. Y en cambio si nos pondremos las de virus inactivos, y en cambio si nos quieren meter una vacuna por ser Española que viene del sector veterinario esto me tranquiliza . No me pongo una vacuna por ser española o marroquí lo hago por k me fio de ella , lo que creo que hay k dar salida a las subvenciones. Pues no , los k no somos antivacuna pero si anti experimentos. pedimos VALNEVA  y no nos pueden exigir vacunarnos y no darnos alternativa.']",UCgaLgl9pN7N_atuFFYj_uLw,0.9260722398757936,racismo
995,['.no como otra pero solo china cierren las fronteras para los chinos y todos lis de Asia no vuelvan a permitir que vuelvan a infectar al mundo ellos que soluciones el problema eso les pasa por que siempre andan experimentando con los humanos siempre están de estúpidos no les interesa sus ciudadanos menos el mundo no lo permitan otra vez cierren pero ya las fronteras'],UC7W8Ij0K1sjK-5L6wm3IKfw,0.9259618520736694,racismo
708,['Mis huevos. Nada es mejor que el Aceite de Oliva.\nLos demás matan tu corazon.\nComo se te ocurre decir que Aceite capullo es considerado bueno?\nPues cuanto te pagaron mujer por decir esa Calumnia al pueblo de Mexico? No.la chingues.\nAceite capullo y todos los aceites de vegetal matan a tu corazon.'],UCwtEV5Y4YDhisXfrToZt3_A,0.925783634185791,machismo
549,"['nosotros los formamos con nuestros impuestos y luego se van a paises vecinos porque ganan el doble o el triple y con contrato minimo 2 años , lo mismo que aqui a horas y a dias, asi estamos ,que no quieren trabajar aqui']",UCpQ4jN47N2VM7Ba1uyG_djQ,0.9256563782691956,racismo
1149,['Son ricos gracias al oro y todo lo demas que se llevaron de aqui  .ladrones !!'],UClLgqRCzvVbdOxEHPPMtyiw,0.9256359338760376,racismo
1431,['Esa riqueza son para los extranjeros..nada para los nativos de mexico...despierten...son pa gente como slimm...ludio libanes.. no mexicano...a si sus elited...de fox...salina..etc...'],UC7fy8ilwNTq0x-5DMm-pZZQ,0.925311267375946,racismo
2079,"['Que tostón. Pues al dibujo del mono le faltan los webos, o es mona, o mone']",UCisDagisLbHQAvdIIWCptjw,0.9252254366874696,racismo
939,"['Con todas las puebas nucleares marinas y terrestres mas los desechos quimicos y radioctivos que los países dueños del globo han hecho y depositado en tierra y mar. Nosotros  mismo humanos ,  todo ese pescado venenoso y demas productos, deberiamos ser sujeto de estudio a ver donde nos ha afectado biologicamente.']",UCMWI6FjTGldcSNXdG6ZIq1A,0.925140917301178,ideología política
635,"['Una Empresa Inventa Su Empresa, Una Para Recursos Humanos, Otra Producción Otra Para Ventas.\nA si Invaden Impuestos.\nLa Mayoria De Las Em Presas Invaden Impuestos.\nPor Eso Hay Tantos Narcos No Quieren Trabajar. Los Jóvenes de Hoy Quieren el Dinero Rápido, Por qué Las Empresas No Los Ayudan.\nRoban A Los Jóvenes Amenazados Para trabajar Para El Narco y Los Amenazan.\nEl Gobierno Es Igualmente O Te Corrompes o Matamos a Tu Familia.']",UCET5qQ1QMISZyHXNALdgQAQ,0.9245316982269288,ideología política
1432,['Los europeos le hicimos un gran favor a África al colonizarla. Si no hubiesemos ido aún seguirían viviendo en la Edad de Piedra y no habrían descubierto ni la rueda.'],UCikgGCQvgGNHxRg2sTGZZow,0.92383474111557,racismo
171,"['Pobrecita, encima es cantante..']",UC95IWQfqItJ2FYXun2IuiIQ,0.9234945774078368,machismo
2015,"['Formidável atleta. Faz das acrobacias simples movimentos de brincadeiras infantis. Que bom ter se encontrado! Que bom ter cruzado sua gida com uma treinadora que entendeu a importância da felicidade e não o da medalha. Medalhas internacionais, olímpicas, de mundiais ela não vai ostentar. Mas estão aí vídeos com suas performances eternizando sua genialidade. Eu diria que o racismo americano a prejudicou, assim como àquela tenista nipo-smericana, que ainda por cima é negra. Maldita estupidez humana.']",UCS4WOw3BgLH3BEcXILzENGQ,0.9226893186569214,racismo
2070,['A saber que bichos y enfermedades meteran en las dichosas vacunas. Que vacunen a las mas feas de sus casas'],UCJU1dGKcoeTr6EjIkyvqgng,0.9226496815681458,racismo
1604,['Pero da la casualidad que en EEUU  las personas afroamericanos la mayoría si asen buen salario por  15na o por semana ellos mismos empiezan a malgastar en fuestas borracheras drogas y otras adicciones y cuando se miran sin trabajo  es cuando empiezan a tener mala vida  y se van a la calle  a vagar la mayoría de las personas en cualquier oírte de el mundo si no saben gastar el dinero todo se pierde y nunca saldremos de la pobreza'],UC6LOp3VRDKqKg2-Qkr5ZXNA,0.9199608564376832,ideología política
1990,['Hablas como COTORRA  .mejor infórmate y que fue rechazada por ser un a aberración y 👎👎👎👎👎👎🙈🙈🙈🙈'],UCeXcoPIEB69yYn1k1S8fMxg,0.9198205471038818,machismo
716,"['Vivo en Alemania desde hace 8 años, es verdad que aquí tiran mucho de terapia alternativa hasta el punto que tienes que echar esputos de sangre por la boca para que te den antibióticos y algo que podrían solucionar en pocos días se alargan muchísimo y ponen en peligro real la salud... La homeopatía es peligrosa! Y esa señora que habla poniéndose ya a la defensiva y justificandose...ya siéntese señora!']",UCvqoSxDjy-aRDRFiP6QUdIw,0.9186667799949646,ideología política
1598,"['Cuando los pobres no tengan ya nada que perder, irán a por los ricos y no hay ejército sobre la Tierra que pueda parar eso. Entonces, cuando los ricos y sus padrinos políticos que les han permitido expoliar al resto, sean pasados a cuchillo por las masas desesperadas, se preguntarán si no hubiese sido mejor repartir la riqueza de forma equitativa y no verse delante de una turba enfurecida. El problema, no es que hay ricos, sino que haya miles de millones de personas pobres.']",UCCROf5-LFbpWM8taM8l3BVw,0.9165407419204712,ideología política
9,"['El problema de la sanidad pública ha sido la politización de la misma, y la entrega de la competencia a las CCAA. \nSe gastan el dinero en paguitas, en vez de invertir en lo que se necesita en sanidad, ellos conlleva en profesionales, infraestructuras e investigación. \nHay que añadir, la cantidad de personas que no contribuyen a la seguridad social, incluyendo los inmigrantes ilegales, y otros muchos  que viven de ayudas sociales sin contribuir en nada.']",UCesgrSv55dkzTV4CPRBlUZw,0.9162126183509828,ideología política
131,['1° lugar la S.S española no te paga el paga el paro. \n2° lugar es la Tesorería de la S. S la que paga el paro. \n3° En caso de que te vayan o te hayan operado y hayas dejado de cotizar en la S.S solo depende del Dr. que esos medicamentos sean gratis o que pagues una cantidad simbolica por ello. \n4° Haber si nos informamos un poco más sobre la S.S española. \n5° El problema de muchos hispanoamericanos es que queréis saber más que los propios nacionales. \n6° 🙏😌'],UCr7aOJtpb37IoIVo09PYmzg,0.914221167564392,ideología política
1437,"['Te falto un ultimo punto : que aun ya siendo paises independientes en africa, siguen los europeos conteniendo a africa para su desarrollo ya que no les conviene su desarrollo, sobretodo por sus recursos naturales. el mas claro ejemplo es que en algunos paises que fueron de la africa oriental francesa usan el Franco CFA de África Occidental como moneda oficial que esta relacionado al franco frances.']",UCWB6qfHcHkNTD3XMB1V2ZTg,0.913868486881256,ideología política
66,"['En la publica en traumatología son unos carniceros.\nNo consigues ni una resonancia magnetica.\nQuizás te receten ibuprofeno y calmantes, pero todos los deportistas estan operados por la privada. Por algo será. No hay que ser hipócrita en la vida: lo barato sale caro y lo gratis acaba masificandose y lleno de funcionarios vagos.\nPublica: listas de espera y un pozo sin fondo donde los médicos en patologias leves-medio graves en traumatología se la pela lo que te pase.\nPor algo los médicos buenos cobran 250 euros por consulta, nisiquiera pasan consulta con seguro privado.\nTodos defienden la publica por un tema ideologico, pero todos los ricos, deportistas de alto nivel, hacen uso de la privada.']",UCD_VVhK2KudUCKSeDyXVc5w,0.912125527858734,ideología política
1777,"['Nada mas está haciendo drama para que hablen de ella en la prensa. SI estoy enferm@ Voy hago lo posible por curarme y ya , no que la dramática hasta despedida hizo y sigue vivita y dramatizando,']",UC6t1yU4RpxePcTMiFAIC1AQ,0.910078465938568,ideología política
1501,"['La ropa de la moda rápida no solo termina en los países pobres de Europa , también llega a contaminar Latinoamérica , específicamente en el Norte Chile , nuestro desierto se a convertido en uno de los más grandes vertederos de la ropa europea y gringa desechada , ocasionando una grave contaminación que nadie detiene al 2023 😢']",UCWq-UNBh_BzPF6GXyxLS4kQ,0.907223641872406,racismo
2223,['Vale madres su pinche trabajo... como se dejan...ya ni los mexicanos inmigrantes..vamos a tolerar abusos...basta'],UC_SBofWfwzpaKnnaaslvtNQ,0.9067864418029784,ideología política
2093,['Comida ecologica pa vosotros lps doctores que teneis muchas perras lo demas somos mileuristas con hijos no tenemos dinero ni pa acelgas que vale um manojo 3e .mas caras que la gasolina. Nada se comera verdura de vez en cuando y la carne esta toda hormonada nadie esta libre. Los gobiernos han destruido el mundo y ya no dan soluciones el fin del planeta llegara. Nadie para los viajes de ricos por ocio con aviones contaminando. Pa que matarnos a tomar hiervas y verduras si el aire es nocivo no sirve de nada. Mejor cuidarse pero no obsesionarse con nada comer de todo un poco'],UCAXA6NYesUzSuxWm6cxAomg,0.905276894569397,ideología política
354,"['- Usted se dejó maltratar durante años por un novio maltratador y luego nos culpa a todos los hombres inocentes, que somos la inmensísima mayoría.\n\n- También victimiza a todas las mujeres dignas y valientes que no se dejan maltratar como usted, que son la inmensísima mayoría. \n\n-Entonces usted misma es una calumniadora y maltratadora pero multiplicado exponencialmente.\n\n- Usted afirma  “A mí me pegaron, me quemaron, me violaron, me dejaron en un descampado, me asfixiaron, me insultaron y me humillaron”. Esta es una descripción tan truculenta y dramática que cualquiera pensaría en el brutal asesinato de la pobre Sandra Palo, PERO USTED NI SIQUIERA DENUNCIÓ NUNCA AL PRESUNTO CRIMINAL, que casualmente era su novio.\n\nP.D.: Le voy a formular varias preguntas por mera curiosidad: \r\n\r\n- Si un hombre, en el legítimo ejercicio de su libertad sexual y sentimental, rechaza a una mujer por su sobrepeso, (o por una eventual falta de inteligencia, autoestima o belleza), ¿se convierte también en un machista y un maltratador?\r\n\r\n- ¿Cuánto dinero gana usted al año por sus cursos y conferencias por toda la geografía nacional, (financiados por diversas instituciones públicas y privadas), además de con sus libros, (generosamente promocionados por esas mismas instituciones),?\r\n\r\n- De cuántos cargos institucionales o para-institucionales disfruta usted y cuánto dinero percibe por ellos?.  \n\n- ¿Opositó usted para acceder a dichos cargos o fueron adjudicados a dedo?.']",UCdcKBW7t2pM0B4rQ-yDjpFQ,0.904290735721588,ideología política
963,['Ayyy amiga... No haz aprendido nada de la pandemia... Quien va seguir creyendo en esos líquidos..al menos hubieras investigado si son o no seguras..'],UC-5yBBKjH8PsO9D1Z8ZkSbA,0.9036661386489868,racismo
1438,['AFRICA ES POBRE PORQUE USA Y EUROPA LOS ROBA TODO'],UC423IIKt4jLUwMQj5ap65fg,0.9025044441223145,racismo
1774,['Cansada de ser la cantinflora de las lesbianas de tanta pareja y pareja oviamente se va a enfermar.\n\n\nAver si ya le paras de ser la facilita del espectaculo'],UCdHckiXcx-0mjTH5gpyp5xQ,0.9022415280342102,ideología política
