,comment,author,hateful,category
2642,"['Her friends are truly pathetic arse licking her all day including her sister,  she has them all wrapped her little finger , Georgina even tells them to wear her new shoes so they don’t hurt her when she is ready to wear them out, they have to carry her shopping bags and pack her clothes and admire her all day long!! I would not sell my self for a free holiday on those terms !! Truly pathetic woman without talent or anything interesting about her , yes she is ok looking and young that’s about it . Poor Ronaldo all they want is his money !']",UC2EZF8yPK8DgfSOnmfk1gjA,0.9609343409538268,machismo
2830,"['Que mujer tan hipocrita q rapido se olvido de la muerte de su hijita,  cuando el marido se lo pedia le parecia un horror olvidarla , y en menos de una  semana se olvido de todo y tambien coquetea sin ningun drama,']",UC1ACT6THXU4NRN4hsR0HeOQ,0.9608927369117736,ideología política
2134,"['Los ""derechos"" de la mujer, si como no, si no respetan estas hipócritas a las mujeres haitianas las discriminan y las insultan porqué ellas si trabajan y no se la pasan perdiendo el tiempo. Es una farsa de esos movimientos políticos porqué cuando adquieren el hueso 🦴 se les olvida los demás. Bienvenidos hermanos haitianos ojalá encuentren paz y felicidad. Ojalá deportaran a los Canadienses']",UC7ZSI2DqnQiLxVO6MycRkAg,0.9605703353881836,racismo
2652,['El  americano que  conozco admira Rusia... La OTAN.. es más que invasora..'],UCD5YCtZMQO-3NCzYPUjlBgg,0.9599366784095764,ideología política
2039,['Es diabólica'],UCVKKEtD94SI88B0Cl9DPKsQ,0.9598940014839172,machismo
3344,"['Los negros no son racistas? Rwanda dos grupos se matan por su fisico. Los negros que maltratan a los blancos. Soy mestiza y qué? Una cosa son derechos, respeto. Que me dijan morena, india. Eso soy']",UCAETxPBE2DeqWlLszD8YzVA,0.959882915019989,racismo
805,['Por que hay vases terroristas gringas a lo jsrfo de America????????????????????'],UCdoUCDgEm0SbDelS46T5ulQ,0.9595928192138672,ideología política
1014,"['Yo pienso que hicieron lo correcto , pinches gringos están acostumbrados a hacer lo que quieren donde quieren , ya estuvo bueno putos racistas de mierda.']",UC9azDE7TGm8-zkJPP0tJjDQ,0.9593076109886168,ideología política
2379,"['tenemos derecho a hacer el muro, y los gringos tambien tienen derecho a hacer el de ellos, un país debe preocuparse por la seguridad de su gente no porque se le va a hacer mas difícil a los ilegales cruzar....']",UCV2XOO3Sc_Cpmpdh_80F1kQ,0.9591361880302428,racismo
178,"['reglas gringas, no sirven en chile']",UCg0bCzR45BompLTQxgHgNsw,0.9587808847427368,ideología política
984,"['Es una bruja, apoderada de la corona, que no le corresponde.']",UCKoHkXOacdPmpuQM9Rufoog,0.9584740400314332,ideología política
3023,"['Mi pregunta es que pasa con los  descendientes  de colonos a lemanes  que se establecieron en  sud américa , muchas veces somos discriminados  y  llamados  NAZIS    ,que trato recibiríamos   si decidieramos  volver  a  alemania???  Es imperativa una respuesta!']",UC11cr2m4KZ2Q9MIQ19EzTbQ,0.9568688273429872,racismo
3685,['La soberbia de este gobierno genocida de Israel les hace cometer todo tipo de atropellos. Lo que le ha dicho Sánchez a Netanyahu es un crítica muy suave para lo que pide el cuerpo decirle y encima se molestan. Si se llevan a esa embajadora maleducada que se la lleven. Los españoles somos tranquilos y pacientes pero no nos gustan ni la prepotencia ni la injusticia.'],UCjfF3mJIPtQOZB0beAtZ_mQ,0.9568544626235962,ideología política
1273,['En texas george westhe la otra vez use una playera de nativos y se molestaron los chicanos y gringos y yo soy un inca peruano latino del sur inca me vale 💩  america es de todos'],UCBs04rQWIDkuKiTAOTf1a1g,0.9559776186943054,ideología política
3957,['Si re boba la danielita😂'],UCackff319NQ89GeOGqeYQDA,0.9557568430900574,ideología política
2146,"['Que ya no dejen pasar a nadie y que los que ya están en México sea devueltos a sus respectivos países, No queremos más inmigrantes y extranjeros viviendo en México']",UCNa7reGtst9AfK9w96wUp4g,0.9557009935379028,ideología política
1359,"['Así tengo una compañera de trabajo, tan miserable y tacaña, se viste de ropa regalada, compra fruta y verduras para dividirlas en dos semanas y cocinar con un presupuesto de 200 pesos mexicanos para toda la semana. No come plátanos para no tirar la cáscara, dice ser vegetariana, pero es para no comprar carne ya que le resulta cara, pero si le ofrecemos un taco de carnitas sin pedos se lo come. Las colaciones que nos dan en el hospital si no las comemos se las lleva y eso es su desayuno, comida y cena, obviamente le rinden más sus 200 pesos y sus vegetables que compra']",UChlwm0A1MwsQv0tu_ifyfSQ,0.9556779861450196,ideología política
3567,['No mas saciones.A Rusia.Los que hay que atacarlas dentro de los territorios Ucranianos.'],UCz6AhmGCQM50mEBsRgAX8yQ,0.9556174874305724,ideología política
518,['Esta Cenisienta de Leticia debería de estar agradecida por  que el rey felipe se fijó en ella'],UCaSK0QeCRHoH28KxRwn9nNg,0.9549470543861388,machismo
2792,"['La mama es Dominicana, el hijo cubano y la embarazada chama haha, esa gente de producción agarran es al poco de inmigrantes, le dan un par de dola para q vayan a hacer el show']",UC84nrakKg2Mj3nr4O5-kHLA,0.9546300172805786,ideología política
2423,['Alos judios los isisieron ciudadanos en el mundo secretamente en america latina los judios se casaron con los poderes y dictaduras y comensaron a entrenar alos rejimenes a torturar a arrrancales la unas como Golpiar  ponerles valdes llenos de agua en los testiculos quemaduras de sigarro la capucha q consiste echar cal en una bolsa de plastico y ponerselas en la cabeza y tratar de afixiarlo ademas el saqueo de Los recursos creacion de Los excuadrones de la muerte para eliminar al opositor y de esto no se Abla porque agujas no se pican ente si'],UCHmsOygjC_8eFVKIQRhqccw,0.95430725812912,racismo
2793,"['La mujer es una ridicula, somos muchos los hombres que no soportamos estar en un embarazo,']",UC4rlpEJgyi0fKevBc410eng,0.9541031122207642,ideología política
2110,['OTAN y USA metiches'],UCsOGoB6vXlxZ2bqek1dpGnw,0.9540003538131714,ideología política
435,['Los gringos son un cancer cuando vienen a hablar con su inglés rancio'],UC3F3K1P0d_EHhVF6JV8TP1Q,0.9533355236053468,racismo
2063,"['¡Ay la Susanita! ¿Se puede ser más falsa y chaquetera? ¡Vaya par de dos, la Susanita y el Alsina! Están para enmarcarlos en un cuadro y echarles más flores, más flores...']",UCpjhAzwRUuSoblDVkzFAviQ,0.9530871510505676,ideología política
3970,"['USA, puede ""armarla"" pero nunca más podrá poner un pie en extremo Oriente,  no podrá pasar el meridiano de HAWAI, que tampoco están muy contentos con los yankys,']",UCjRrXVgMHDg5KVQmydkdVPg,0.9526157975196838,ideología política
2943,['Ningun mejicano tiene derechos de reclamar que le den beneficios en Estados Unidos.  En especial si bienen ilegalmente. Estoy seguro que todos los mejicanos que estan ilegalmente aqui todo ese tiempo tuvieron muchos hijos que el gobierno se los mantiene  por 18 anos o mas con escuela y servicio medico gratis ademas de estampillas. Mientras sus padres mejicanos illegales comenten fraude  trabajando con papeles robados y envian su dinero a Mejico. ESO le conviene a Mejico. Hay que votar por Trump y detener El abuso que tienen los mejicanos y Mexico con Estados Unidos.'],UCPCt6yfPz_tBEH0jRA5N_Eg,0.9521109461784364,racismo
1856,"['Por España pasaron los cartagineses, los romanos, los árabes, y muchos pueblos que nos enriquecieron y aportaron bagaje a nuestra cultura; ellos se aprovecharon de nuestros recursos mineros, agrícolas, y pesqueros, como nosotros hicimos en otras tierras. Hacer hincapié en lo negativo (guerras, oro, presuntas matanzas) es de una profunda y estúpida ignorancia. Les guste o no, la sangre española y lo mucho que aportó a Mexico y la cultura mexicana no se pueden borrar, especialmente el mestizaje.  Recuerden que los estadounidenses no tienen este problema, sencillamente exterminaron a todos los indios, o los marginaron en reservas y de su cultura no quedó nada.']",UC1WNFDvTzK_d5z5cHZx9anA,0.9515838027000428,racismo
384,"['Y como siempre, los yanquis metiéndode en todo elunfo y apoyando a conveniencia. Fueraaaaa.']",UCsL_BoWsQlmHLcPxkHefkrA,0.9513787627220154,racismo
3413,['Bueno nadie merece ser asesinaddo pero esa mujer humillo muy feo Al marido ha debido separarse antes de tenet cualquier relacion.'],UCdlTfvkUCZ2IQetFBw8_w_g,0.9510515928268432,machismo
1431,['Saludos  señor en tiempo de abinader  maltrata  los haitianos    los haitianos  muertos por manos de policía y mono de migración  diario es millón y millón  los rasista Luis abinader no acuerdo  2822. A 1844  lo que pasarían.     El presidente Luis abinader  cansera más   30 mil Viza a los haitianos. Cara Viza tiene un costo adicional de 700 dolar  todo eso dinero la tienes luis abinader en su monos   así  la republica Dominicana vas echar palante por el favor de los haitianos  y se maltrato como animal.   Señor y señore ayudar a los haitianos  sale de esa situación. Dios le bendiga a todos'],UCwM-BH93TiJ5tuqtYhF8r_g,0.9510095715522766,racismo
2148,"['Que se regresen a su países de origen y luchen por su país, ahí de donde son les va ir mejor entrar a países extranjeros siempre se les va a discriminar y van a sufrir mucho, regresen a sus países y luchen contra sus gobernantes que son corruptos y rateros luchen por sus tierras y las riquezas naturales de sus paises']",UCQDXoH4yDum_9YSqZmrzKCg,0.9509463906288148,racismo
236,"['Si disminuyes los impuestos tienes que disminuir el gasto social y entonces tienes más pobres y protestas pero más inversiones y desarrollo a mediano plazo. Lo vamos a ver en Argentina con Milei. En España no tienen ni gas, ni petrólleo y eso afecta su desarrollo. España tiene muchos desempleados pero sueldos muy altos. Las Zonas económicas especiales de China desarrollaron ese país porque los chinos cobraban muy poco. No sólo  porque no cobraban impuestos. Para mi además del internet la solución de la España vaciada es que tengan permitan la llegada de hispanoamericanos. Es extraño pero México siendo un país  más grande y económicamente más atrasado está más poblado en las áreas rurales y hay internet de buena calidad y gratuito por CFE. Y hay cada vez más maquiladoras, trenes, carreteras y edificios .Incluso hay muchos pueblos muy turísticos a los que  llegan extranjeros a vivir porque el País es muy barato. El otro factor es que los mexicanos tienen muchos hios y los españoles tienen pocos.']",UCczPV6rH8Ev4kX8ipsycAZQ,0.9503231644630432,ideología política
1271,['Ellos son dueños de eeuu. No las colonias britanicas¡ ni inmigrantes europeos. Entiendan gente de una vez¡¡¡¡. Todos los blancos deben de dar gracias que viven y vivirán en una región que no les pertenece¡¡¡'],UCQqCOov_o1q6CJ41-2fgGuw,0.9493623971939088,racismo
2143,['No queremos más extranjeros y no puede México tener a mas extranjeros ilegales.'],UCe3mqat_JMXMPgh0ABeZLDA,0.9478676915168762,racismo
780,"['Panamá es rico pero solo la capital  inversionistas  extranjeros  huyen para no pagar impuestos en sus propios países,  mucho menos van aportar  a  Panamá por dejarlos guadar o amasar esos dineros incluso  dinero narco  .\nEl pais en si no recibe  ni  m.... el  verdadero panameño de otras provincias o corregimientos nunca se le ve vida o casas cómoda  ni alcantarillado  y salud es otro agobio es un país pequeño a los estudiantes universitarios muy mal ubicados, y las riquezas  del canal para la elite panameña']",UCYk0JMbV4x20YC5qP8mbm7A,0.9475886225700378,racismo
1249,['Pero estados Unidos nola Recoge de la basura como tienes alos venezolanos k nolos Respetas'],UCM6Wb_nRocRYV-vCK0sBMdQ,0.9462596774101256,ideología política
1024,['Despues les regresaron sus armas y les pidieron disculpas jajajaja y si no se ban a desquitar con nosotros los immigrantes'],UCKm83LjuoJj3tO2uMhnImew,0.9456005692481996,racismo
446,['Porque dicen clarita a esa mujer-zuela'],UC4TIKm1_OWJsXaGL8acWgrQ,0.943783700466156,machismo
779,['Los haitiano allá y nosotros aquí ..ese muro es necesario ya que son culturas muy diferente .y además los Haitianos están lleno de odio .y si ellos viven así es por ellos mismos ya que nos creen en Dios .'],UC366tWF5V_KltrXjskgiw3Q,0.9437087178230286,racismo
3518,['mama caretaaaaa'],UCy5jh17MVsgPrD3JVPsheZQ,0.9434993863105774,machismo
1343,"['Fue lo mejor que esos estados hoy en día pertenezcan a Eua, de lo contrario vivirian en la pobreza y con pocos o ningún derecho, los gobiernos mexicanos históricamente siempre han sido corruptos y no les importa su población todo lo contrario a los Gringos, a ellos les gusta la riqueza y el desarrollo, a los líderes  mexicanos les gusta enriquecerse ellos mismos y el subdesarrollado acompañado con mucha miseria.']",UCxvQuCDUtYWc8gs60dP19Qg,0.9434369206428528,ideología política
2761,['Honestamente no entiendo que es lo pasa en chile con ese cambio  siempre  ..... lo primero que Deviera pasar  en  Chile que fuéramos todos chilenos no diferencia de clase  y nunca  haber cambiado por simple razón  que  están en el poder la constitución es. Nuestra historia como país \n\nViva chile\n\nEn USA nunca ah cambiado la constitución ya que tanto quieren ser cómo lo gringos \nSeamos chilenos todos'],UCroEQ0QepDDcAV9gbDC6Dbg,0.9431138038635254,ideología política
2779,['Por Dios esa señora toda embarazada y aún así solo piensa en sexo'],UCMEVe6MgV23uVu2FLK7MIVw,0.941445291042328,ideología política
2038,['SOY ESPAÑOL Y ODIO A MI PAIS VIVO EN CUBA Y NI VISITO ESE INFIERNO POR LOS DAÑOS HUMANITERIOS QUE CAUSABAN ESOS CROMINALES.'],UC-0e9XNKnRI2tyWkoyL4K_A,0.9409793615341188,racismo
2335,"['Mira como son las cosas, Estados unidos en si es un invasor... que invade otros piases por todos lados, jajaja que ironía.\n-Saludos desde México.']",UCnS1cjO2tQDS42SwSbVCDCg,0.9408817291259766,ideología política
1263,"['No conquistan Granada, sino que la sitian y por la falta de higiene y alimentos, los habitantes contraen la Peste, y por esa causa, prefieren Entregar Granada antes que fenecer todos.\nLos Reyes Caóticos diezmaron la población, dividieron al pueblo, teniendo en cuenta que vivían en Paz y Armonía Judíos, Cristianos y Musulmanes, y esos Nefastos reyes, lograron que se enfrentarán entre ellos.\nIgual que ahora están haciendo Sánchez y sus acólitos contra todos los españoles.\nCuenten bien la historia, por favor.']",UC593NKxgEt7_wMUQoWpQgig,0.940276265144348,ideología política
1266,['LOS.MEROS.DUEÑOS.de.ese pais EL PRIMER MOJADO el gringo'],UCxF0ZHSIiiO7QCeNc9QeBSw,0.9391449689865112,racismo
2668,['tanto les cuesta venir a cordoba y contratar a uno de acá? No me pongan a porteños tratando de imitar una tonada que NO LES SALE . HABER SI LO ENTIENDEN . NOS RE DAMOS CUENTA QUE ESTA MINA NO ES CORDOBESAAAAA'],UC_UaXi-Ex3t9o85DBmFOJgg,0.9390738606452942,ideología política
2277,['Bien  hecho k los gringos les kitaron TODO eseterritorio para k respeten...'],UC9Wnia1al-tx-9psjBXGvbQ,0.9387944340705872,racismo
186,['X\n Compras una casa en España. Se te mete un okupa y no respetan la propiedad privada. Pagas la casa más el juicio .El artículo 33 NRO. 3 de la Constitución Española .no funciona en España.. El art 17 de carta de derechos fundamentales de la UE los españoles que la firmaron .no se respeta.y el código civil Española art 348 tampoco. Mejor pagar un hotel para ir de vacaciones. Y te ahorras dinero y problemas.'],UCkym0qELiw2pjGrr30bw5_w,0.9387142658233644,ideología política
1111,['😂maquonita.  Magica.  Se. Ñe. Acaba. La magia....estos. americanos. Los. Mayores. Estafadores.  Del mundo...'],UCLlPgyJ-TF9pf0Pq9KVupfQ,0.938495934009552,racismo
1706,['Jajajaja ese boliviano que ome jajajaja...'],UCgpWV_9IhdaFTa19HRYvjBQ,0.9383272528648376,ideología política
1623,['No entiendo a esta primera participante se nota que es pura mentira su sentimientos porque entonces no se pone un uniforme y va a comer tierra como los ucranianos pobres . Por favor'],UCHFUMiSTNOmWJ6Q4YBvzTDQ,0.9379655122756958,ideología política
787,"['No ha dejado de ser próspero. Se puso en pausa. Más de 4 envidiosos nos desean el mal, comenzando por los países que sí o sí nos tienen en sus listas grises, negras y marrones.']",UCyPi_prgQzr9qWV6YAoYDeQ,0.9374904036521912,ideología política
3974,"['Oligarcas llevándose dinero con la visa.  Digo yo que poder tienen?\n están controlados.   Europa tiene control o ,,sobre el dinero de estos aligarcss no ,?   No entiendo nada']",UCZG3c3C-mcYfubWMahPaejQ,0.9372507333755492,ideología política
1015,['Asi se hubieran molestado cuando los agentes de allá entraron a territorio mexicano por sus 🥚🥚 y actuaron como ellos quisieron con un auto y gente que venían siguiendo. Entraron y salieron cómo Pedro por su casa y ahi no hubo indignación por parte del gobierno norteaméricano. Solo se enojan cuando les conviene. Muy bien por nuestras fuerzas armadas Mexicanas.'],UC64bIHgTYeMC6cSJLawCS8A,0.9368842840194702,ideología política
1906,"['Muchos médicos en Cuba hacen mala práctica y dejan morir pacientes pero como son cubanos de a pie nada pasa, yo vi en un hospital en la Habana como los médicos sacaban los antibióticos fuera del hospital y dejando a los pacientes sin medicamentos así que los médicos no son la blanca paloma']",UCa898Q4mg2q9UpMD7rbHESg,0.9366800785064696,racismo
814,['Me ardió que me dejaran por una mas fea:\nLa canción'],UC4OTh_2zj6jJsgmvFYqzg9w,0.9355321526527404,machismo
