,comment,author,hateful,category
2131,"['Argentinos, Uruguayos, Chilenos e ingleses en el sur ,  Panameños, venzolanos, colombianos, ecuatorianos e ingleses en norte, ambos ejercitos nos impuesierón a la fuerza y con armas ¨Libertad¨ e ¨Independencia¨. Con España el Perú era el 25% del PBI de Sud América,  y luego pasó a representar menos del 10%,  nos endeudarnos a la fuerza x 100 años con los ingleses y franceses por prestamos que no pedimos, (y eso que Bolivar y San Martín se llevarón toneladas de oro y plata a Londres),  luego estos 2 paises nos invadierón con sus productos industrializados, perdimos el comercio con Filipinas y China a manos de los ingleses, a los hacendados en la sierra les expropiarón sus hectareas de terrenos y se pasó a la improductividad de la tierra y el agro llevandolos a la pobreza.  ¿Cuándo se jodio el Perú???  se jodío con esta independencia impuesta a la fuerza. Lima la ciudad de los Reyes, envidiada por todo sus vecinos,cayó en el atrazo. Latinoamerica paso de ser un solo pais a convertirse en 20 naciones pobres tercermundistas con odio entre ellos por falsos nacionalismos y guerras por fronteras que antes no existian.  En Perú guerras internas de caudillos corruptos financiados por empresarios corruptos para que sean presidenetes nos empobreció más y perdimos territorio,  situación que hasta la fecha se presenta con corruptos tipo;  Toledo, Ollanta, PPK, Vizcarra, Sagasti, Pedro Castillo, 2023  hay pobreza, analfabetismo, desnutición, dengue, estamos  peor que en el Virreynato.  Bueno,  solo queda educarse uno mismo en una institución particular, celebrar con la familia, viajar y conocer otros continentes otras personas y amores,  aprender idiomas  y hacer empresa para no trabajar en el estado como un caviar.  Salud.']",UCxhCZ3SwoDHD8lSg1e7pCTQ,0.9673880934715272,racismo
521,"['Gringos de mierda creyendose los mejores, pero bien saben que sin los inmigrantes no son nada.']",UCXGZ4ptyPBT1UL6eZEcU97Q,0.9673637747764589,racismo
3286,"['Alemania se hunde. Y le está bien. Por aceptar el rol de esclava de EEUU. No tienen personalidad ni soberanía. Al principio Scholz fue inteligente al no querer entrar en una guerra contra Rusia. Pero no le dejaron los ""socios"" (😂😂😂) americanos. Alemania se hunde.']",UCXBrwxsw181vruvnV2PJ0bw,0.9672033786773682,ideología política
3223,"['Los marrones que se creen blancos y europeos, se creen todo menos argentinos , la África de América']",UCd8C87n3Cyd5BMdPVqK7gHw,0.9668998122215272,ideología política
3295,['Tener rusos en España es un poco peligroso igual q otras culturas q no son muy ...q digamos los rusos q emigran pueden ser espías esa gente no me fio...ni de magrebíes la historia me da la razón y la biblia si alguien duda y pone su razón ante lo q dice Dios los rusos tienen su historial son los magrebíes africanos de Europa ...gustele a quien le guste es asi'],UCtTQX9kiyhJmW7tHFk2_wOQ,0.966887891292572,racismo
2163,['Aquí son muy dominantes y tacaños ridiculos malas pagas ectras sicopatas ectras.yo.el cubano cubano americano.yo.el Isel mena santos.'],UCaA38sCxv_1vHImpAam_pNg,0.9667393565177916,ideología política
3224,['Los Argentinos cuando vienen al Peru llegan a Miraflores lugar de clase media.    En el Peru existe muchisima pobreza ..La gente pobre se alimenta de caldos de huesos. Es otra realidad muy diferente al Argentina.   Aqui se les abre las puertas a los Argentinos por su FACHA.    Osea por su buena presencia🙂'],UCReOOPK2wsRMPUXs047XP_Q,0.9666137099266052,ideología política
2638,"['Dejad de sembrar el terror. Llamar post-fascista a la señora Meloni me parece una manipulación torticera de la realidad. La señora Meloni es simplemente una italiana que quiere que su país siga siendo Italia y no una prolongación de África como la Francia actual dónde los saqueadores y pirómanos campan a sus anchas, como en las aceifas de los tiempos de Almanzor.']",UCuqJVQeD8rpC2Vi-eb-NJCg,0.9661116003990172,ideología política
3056,"['A los ondureños y salvadoreños si que se vayan, a esos en ningún lado los quieren. Además de que son muy violentos sabiendo que están en suelo ajeno.']",UC-NRaNW4tUbJVALfyvoo2jg,0.9657071232795716,racismo
1326,['Los ricos le interesa que la gente trabaje y los negros son ignorantes flojos  y por eso se forman como asesinos como en Sudáfrica que están matando a los granjeros boers'],UCqsMmp8aeH6gvXmNTCIOCZQ,0.9652809500694276,racismo
3316,"['Por cierto, como mexicanos tenemos que una parte de nuestra cultura consiste en lamentar mucho el pasado, en decir “pobres mexicas, ¿qué hubiera sido si los españoles no hubieran venido, que grandiosas construcciones hubieran logrado?, Pi&$he’s españoles”.\n\nLo mismo pasa con la guerra con Estados Unidos donde perdimos más de la mitad de nuestro territorio. Sin embargo para este caso, debemos de desmitificar a los mexicas, quienes también sometieron a varios pueblos de Mesoamérica. En la actualidad  los mexicanos somos más bien una mezcla de razas, somos tanto desentiendes de poderosos pueblos originarios de América, con una cosmovison y mitología fascinante, que lograron muchísimo por sí solos sin tener contacto con otras culturas del mundo, como de aquellos valientes hombres que cruzaron un océano misterioso y lleno de peligros hacia tierras desconocidas, quizá si por ambición, pero aún así eran personas desafiantes sin duda, también de africanos que fueron doblegados pero que en estas tierras encontraron libertad como fue el caso de Yanga.\n\nComo ven, no tenemos porque odiar a los españoles, tampoco alabarlos, era otro mundo y otros tiempos, simplemente debemos reconocer que México siempre ha sido tierra de imperios, antes fue Tenochtitlán, luego la Nueva España, luego el primer y segundo imperio Mexicano, surgidos del combate, como descendientes de grandes pueblos que chocaron terriblemente y de aquella violencia surgió una gran energía, que nos da vida en esta nueva nación y que debemos llevarla al gran destino que esta llamada a ser, para eso debemos retomar lo bueno, aprender del pasado, y mirar hacia el futuro.\n\nAl final somos herederos de la cultura mexica pero también de la cultura hispánica, otros ven con envidia este legado y han intentado poner de enemigos México y España en el contexto de la historia, cuando más que eso, debemos ser aliados precisamente para salvar y enriquecer ese legado hispánico.']",UCSiU2hFeiLF13dEXTY53kew,0.9651671051979064,ideología política
79,"['Los musulmanes van por todas a tomar a los bricks, no se puede confiar en estos porque con tiranos que pisotean a su población que se puede esperar.']",UCXHAfZ6eriMcdOVIrTXV6tg,0.9640805125236512,racismo
882,"['Pongo un ejemplo muy claro\nHay en España muchos jubilados ingleses que incluso vendieron sus casas en su país para vivir en España. Y votaron Brexit\nEllos creían que seguirían igual, con médico gratis (pagado por nuestros impuestos),con beneficios como transporte gratis a los jubilados, precio super reducido en medicamentos... y no han perdido solo eso, sino que además ahora no pueden residir en el país todo el año, como cualquier otro extranjero que necesita una visa de residencia\nPara ellos, son ""expats"",pero los demás ""inmigrantes""\nY ahora se quejan de que fueron engañados, les dijeron que nada iba a cambiar\nEso si, se lo merecen por xenófobos']",UCPI8DQvPEtTnbEAQIR4DM-Q,0.9639226198196412,racismo
3229,"['Su problema de los gringos que están mas arriba es sacarle plata de lo que están ganando los mexicanos\n\nListo, no hay mas']",UCCSgYE8-zBJx0BEC0aK-TfQ,0.9637624025344848,ideología política
2580,"['Negros y caros, sobre todo caros............']",UCmeoDXEEBB-jRLs4eGZhxSg,0.9635735154151917,racismo
3322,['Porque Recuerden que el italiano el francés todo eso blanquito Son son son ilegales en este continente él quiere deportar a todos los que no es residente en Estados Unidos Entonces que se vayan deportando a ellos mismos porque Nosotros somos de Aquí somos de este continente'],UCJDaCttJxu3WTt7Fd85fWjQ,0.9633108377456664,racismo
420,['Sigan siendo vasallos de los gringos... Y lo unico que conseguirán es mas pobreza para los euroPEONES..'],UC0_6gmj7UmXv-84Zneb4M4g,0.9629669189453124,racismo
1182,['PORQUE. LOS DE USA SON PIRATAS. DEL MUNDO 🌎.. PUROS. RATAS …'],UC4ERx9ABU09U2Pw5u5EB6cg,0.9628393650054932,racismo
991,['LA REINA JEFA DE LA BANDA MAFIOSA CARA DE SENRADERA ES UNA SICÓPATAS'],UCLUm-PuXcZl9L0klSyVinXg,0.9625349044799804,ideología política
1428,"['Muestren completa la noticia de los asesinados en Panamá por la protesta ,muestren la nacionalidad del que los asesinó. Muestren tambien las terribles  consecuencias que la minería a cielo abierto trae ,contaminado la biodiversidad completa de un país tan pequeño como Panama. Diganlo sin más para que todo el mundo se entere, no sean tibios ,las cosas como son ,esa gente tiene  toda la razón del mundo en sus reclamos y no tiene porque aguantar extranjeros que nos sigan contaminando y drenando nuestras tierras y recursos, apoyo a los panameños, extranjeros FUERA !!']",UCJMDT5z9eTVytwvcnNxdlpw,0.9624390006065368,ideología política
2369,['Veo que los europeos se volvieron más estúpidos que los Sudaméricanos... Regalan su libertad a los gobiernos con todos sus datos y todos sus movimientos y si el gobierno lo ve conveniente les quitará el dinero o bloquearán sus celulares 😂😂😂😂😂\nChina es una dictadura por que ya no tienen dinero en efectivo 😡'],UCW8fVxmQ0yDzsfvXLaVo83g,0.9619274735450744,ideología política
2950,"['En España hay mucho rojeta pero la historia ya ha demostrado que en nuestros peores momentos resurgimos.\nAl contrario que nuestras provincias americanas, que sin nosotros son repúblicas bananeras donde los estadounidenses mean y cagan cuando quieren.']",UCussj5SrV1suPpU1f28ckFg,0.961910605430603,racismo
1134,['Una guerra de potencias comploceadas con los colonias de extranjeros. Que quieren su riqueza y si no están chupando la teta empiezan a chillar. No quieren desarrollo de la población ya se conocen los personajes politequeros. Lo hubieran querido desarrollar no tuviéramos unos empresarios que llevan la carpeta debajo de su brazo  para pedir petro dólares y vivir como reyes. Y se decían empresarios y o quieren producir sin depender del estado son otros que  piden la caja clap llenas de dólares'],UCsMLglD7-kxmxDZp0QwVzwg,0.9614493250846864,ideología política
1481,"['Si hubieran sido mexicanos de seguro el imperio narco seria mas grande todavía, y mas dolor de cabeza para la justicia al tener que lidiar con mas espacio para controlar. Conclusión, están mejor con EEUU, sino anda y pregúntale a la gente qje vive en esos territorios si le gustaría volver a ser mexicanos.']",UC_nPdrEKnC83uZUZbx1OZVw,0.9610452055931092,racismo
3266,"['El tema de los Saharauis es igual al de los terroristas palestinos, porque no quiero decir: el pueblo palestino. En esa parte de áfrica los saharauis son la moneda de cambio y sin ellos esa región rinde los frutos para las economías mas grandes en Europa y la geopolitica de los EEUU. Quizás los grupos terroristas palestinos, sirios y libaneses sean los ""saharauis"" en el medio oriente; sin ellos desaparecen los problemas y esa región, la del medio oriente, comience a rendir sus frutos, o sea, los frutos que las potencias occidentales quieren.']",UCcPhCfX1MMQwtEtfSttSB3g,0.9608728289604188,ideología política
3299,['deberias de  contar la historia de la esclavitud a los blancos por parte de los musulmanes'],UCaWfDn49FjKZbgjwZb7L65A,0.9601258635520936,racismo
3174,"['Israel dejo a Hamas tomar terreno y sembrar el terror, para lograr que el pueblo vea que la guerra terrestre sea necesario. \n\nAhora Israel puede tomar Gaza al completo y mandar los Palestinos a Egipto.\n\nLo cual puede llevar a que los colonos suban del millon en Crisjordania y veamos las ciudades palestinas empezar a ser vaciadas']",UCAIBiiaFXc-lrKF4KZdjE5g,0.9596366286277772,racismo
1353,['la economia puta española'],UCh6qc63ACrhVImJmAwSRDzg,0.9589315056800842,ideología política
3342,"['Últimamente nos estamos llenando de los caravaneros centroamericanos y sudamericanos , ahí están los venezolanos y haitianos están llenos en Mexico y de ahí siguen los ecuatorianos y ARJENTINOS , los que según odian a Mexico pero siguen llegando 😂😂😂']",UCGWEyO-dufKEw__mNmz64wA,0.9589076042175292,racismo
414,['Michos mexicanos son cochinos y maleducados'],UCgHU76o8rxK8g3rTtFcNOng,0.9585139155387878,racismo
1365,['sahara tiene que creas una sona de paraiso fiscar para los millonarios del mundo y veras que sera libres de esa naciones que las esta oprimiendo ya que los politico del todos el mundos  vas allebar los dinero que robaros para esa sona de paraiso fiscar'],UCJEM8Y_bgIkw1thmTT8y2HA,0.9585102796554564,racismo
3319,['EEUUAA. QUEDADRA. DE. PARIA😅   COMO. DIJO. QUE  RUSIA. QUEDARIA. JAJAJAJAJA'],UCHhm1ITaboqUpPW671boOSA,0.9583902955055236,ideología política
1420,['A   LOS   INMIGRANTES   LOS   ESCLAVISABAN  POR   ESO     AL SUBLEVARCE   LOS  MASACRARON       EN  TODA  LATINOAMERICA   QUE  NO  SE   DIGA     ES  PORQUE   A  LAS  MULTINACIONALES  NO  LES   CONBIENE    Y  CALLAN  A   LOS  MEDIOS   CON  PAUTAS'],UCUZbLUgt748sFX4jaWOJ7yw,0.958254098892212,racismo
3231,['Quitenles Los papeles a esos Venezolanos y Cubanos que esa gente son solo delincuentes que no vinieron ha trabajar y delen ese permiso de trabajo y social security a la gente de Centroamerica que son los que de verdad vienen a sacar a este país adelante .'],UCNgN7ZVj0mrO4LyOY-rsvmw,0.957984745502472,racismo
3163,['Los mexicana no queremos empresas extranjeras corruptas.'],UCQmXR8Td6KvfmSbUNU0dpJQ,0.9569233059883118,racismo
822,['Y ASI LOS ILEGALES QUIEREN VENIR A QUITAR EMPLEOS.....'],UCV77wxpeei9uQDMPCOrMqgQ,0.9568983316421508,racismo
2186,"['Mi pregunta es que pasa con los  descendientes  de colonos a lemanes  que se establecieron en  sud américa , muchas veces somos discriminados  y  llamados  NAZIS    ,que trato recibiríamos   si decidieramos  volver  a  alemania???  Es imperativa una respuesta!']",UC11cr2m4KZ2Q9MIQ19EzTbQ,0.9568688273429872,racismo
2281,"['Muy buena medida , eso no es racismo porque es contra los ilegales, aqui en chile han llegado muchos venezolanos y no todos pero aumento mucho la delincuencia , el ser indocumentados nadie sabe quienes son y que prontuario tienen.']",UCPbod2kF3IvGQakEOI5lQ0g,0.9568556547164916,racismo
1510,['A dios colonialistas ..de gana vienen a buscar lo q no les corresponde.'],UCSg3SPymt-NnH9ih-fIG2NA,0.95676451921463,ideología política
284,['Caguensen bolivianos boludos !!!'],UCKKouEnVoGvizzBwR8BEtbQ,0.9567364454269408,machismo
1056,['Que les parece que algunos alemanes tomen las principales carreteras del país de manera violenta y amenazar con piedras y palos alos que traten de pasar por ahí quemar todo tipo de vehículos que trate de pasar y generar violencia y caos en diferentes ciudades cualquier economía en el mundo se vería afectada  pero al final no consiguieron sus propósitos el Perú a vuelto a reiniciar sus actividades económicas y las ciudades poco a poco restablecen sus actividades económicas ahora queda construir todo lo que estos salvajes destruyeron y reparar todas las perdidas que le an causado al país estos malos peruanos y decirles al mundo que los peruanos estamos trabajando.'],UCEMrXLwiCSA549zdt0awyfA,0.9565833806991576,racismo
1464,['De locos  si china compra deuda yanqui..los yanquis   le arman una  guerra  por Taiwan..y le roban  las platas a los chinos...'],UCQO5MQN08MbtAoR3QZCan0A,0.9565377235412598,racismo
2543,"['Se estima que entre el siglo XVI y finales del siglo XIX  millones de africanos y africanas fueron sacados a la fuerza de sus tierras de origen y llevados a América para ser vendidos y realizar tareas forzadas de diferentes índoles. Este comercio trasatlántico de esclavos de origen africano formó parte de un sistema de esclavitud más amplio basado en el racismo y el colonialismo que originó lo que es considerado el movimiento forzado más grande de la historia. \r\n\r\nLa exploración Portuguesa, Holandeses, Ingleses, Españoles, Franceses, Alemanes, Estados Unidos de Norteamerica EEUU,  países esclavistas  de África y se estima que fuerón 65 millones de esclavos que estuvierón involucrados  en el comercio de esclavos, el Mayor  Genocidio o asesinatos en masa de todas las épocas,  la instauración de centros de comercio en el territorio dio pie a una fuerte demanda de esclavos que pronto creció con el arribo de los europeos a América, pues con su llegada se requirió mano de obra en grandes cantidades para ser utilizada en plantaciones, el trabajo en las minas o las labores domésticas. \r\n\r\nLos esclavos eran marcados y transportados en barcos bajo contextos insalubres e inhumanos, lo cual, aunado a diversas enfermedades, daban como resultado un alto número de muertes de africanos que no sobrevivían a las extremas condiciones.  \r\n\r\nEntre los destinos de arribo de los africanos esclavizados, los cuales eran secuestrados en sus comunidades y vendidos a centros de trabajo donde después eran comercializados para emprender el viaje trasatlántico, se encontraban Sudamérica, el Caribe y por su puesto la Nueva España.  \r\n\r\nSe cometieron los peores actos de los seres humanos, Torturas, amputaciones, violaciones, asesinatos de manera indiscriminada a Hombres , mujeres y niños.\r\n\r\nEn la actualidad existen colonias Francesas en Africa, empresas como la Nestle en Suiza, lo que ocurre  con el Cacao,  empresas que se enriquecen con la sangre de millones de Africanos, o los Diamantes de Sangre que se comercializan en Europa.']",UCMttkYRHRR06bN4TGQgs0vQ,0.9564537405967712,racismo
1495,"['Preciosa, interesante y cuidada ciudad británica, perdida por los españoles hace 3 siglos por su mala cabeza y por pereza (típico del gen español). Es sede de fortunas de dudosa legalidad del mundo entero, lavadero de dinero procedente de la droga, extorsión y tráfico de armas. Es una ciudad a la que NUNCA llegan inmigrantes (es algo muy curioso), ya que hunden las pateras que no dan media vuelta. Media provincia de Cádiz vive de las migajas que suelta el Peñón, en forma de droga']",UCzwRX0-5tNOEwGNxiP7p0aA,0.9564001560211182,ideología política
130,['Un extranjero como tú. Solo traes noticias nefastas'],UCZ5H4r_-g5R63gk0UU_6sqQ,0.9563684463500975,ideología política
2504,['Es tía es una sectaria impresentable. Está al servicio del mal.'],UCaxT5rwwoHd4izlBPZiUjnA,0.9562336802482604,machismo
1633,"['Ee..uu tambien saboteo mucho la economia hispanoamerica por que era el chulo del barrio y eso ralentizo mucho a los paises hispano pero ahora con china \nLa cosa a cambiado ""el tio san ya no manda tanto"" y ahora es mas flexible por que los  hispano ya no estan tan sujeto al yugo yanqui y por ende prefieran negociar \nCon china y no con ee.uu por que siempre abusaron demasiado con america del sur. EL MUNDO HISPANO SUPERARA AL YUGO YANQUI']",UCvxztL8Itl4rJSCon1nADvQ,0.9551799297332764,ideología política
2471,['A los haitianos  lo pueden  llevar a suiza y dejarlo ahi  y en unos cuantos años ya habran arravalizando todo  y acabado con todo  literalmente  la convertirán  en un basurero ☝️'],UCuyuSbeQOD57ayF5HQEmvQw,0.9545851349830629,ideología política
1171,['Alos judios los isisieron ciudadanos en el mundo secretamente en america latina los judios se casaron con los poderes y dictaduras y comensaron a entrenar alos rejimenes a torturar a arrrancales la unas como Golpiar  ponerles valdes llenos de agua en los testiculos quemaduras de sigarro la capucha q consiste echar cal en una bolsa de plastico y ponerselas en la cabeza y tratar de afixiarlo ademas el saqueo de Los recursos creacion de Los excuadrones de la muerte para eliminar al opositor y de esto no se Abla porque agujas no se pican ente si'],UCHmsOygjC_8eFVKIQRhqccw,0.95430725812912,racismo
3151,"[""En realidad los Mexicanos no podemos ser autosuficientes en esta energia'??  estos weyes de iberdrola son unos lobos disfrazados de ovejas. Cuando el malvado finge ser bueno.....es mas perverso!!!""]",UCXO7nhdqrXJLNGIWJvchQVw,0.9540718197822572,racismo
3332,"['Quw\n¿Que buscan los yanquis, que a cambio de parar a Israel que los palestinos vendan el gas en moneda dólar? ¿ No sería nada raro en los yanquis verdad?']",UCz5HaLIucog7yzmoudRzH2w,0.9529894590377808,racismo
3337,"['Esto da risa, EU un muerto diciendole a UCRANIA otro muerto que no se rinda, dejen en paz a Ucrania, que busque y negocie la paz con Rusia, saquen a todos esos neo-nazis de su pais y vivan en paz con paises adjuntos que son muchos, levanten de nuevo a su pais, nuevas elecciones eso si no dejen que se metan OTAN  EE.UU  EL G7 Y OCCIDENTE pues  volverian a lo mismo.....']",UCQNP-ni7JPly-6_dsB10r7w,0.9528728723526,ideología política
