,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
10,i_t19HsTKZo,UCw5I1UpGNtu6zkYkktCovAw,"Perfecto, lo qué ha creado Ho está aprobando es la negociación de problemas de género, unos castigo muy corto, tienen qué ser largo, para qué A Así se cambie, y Así mismo se tenga qué pensar Al acerlo, CLARO Hoy en la cárcel,Alos pocos días fuera, La Mismo ciudadanía nos damos cuenta ésa estrategia política. 0:46",[0. 0. 0. ... 0. 0. 0.],perfecto creado aprobando negociaci problema nero castigo corto largo cambi mismo pensar acerlo claro rcel alo poco mismo ciudadan damo cuenta estrategia tica,0.0,0.05933951586484909,0.0056876433081924915,0.020166635513305664
11,i_t19HsTKZo,UCZFOe1PhitBx2FCEkh_SPlQ,Chiste mal,[0. 0. 0. ... 0. 0. 0.],chist,0.0,0.0915406197309494,0.038626737892627716,0.05811665952205658
12,i_t19HsTKZo,UCGxJ9g1E-VChwHBqMkBKnyg,La ley no soluciona nada para que una ley funcione se debería reforzar con educación,[0. 0. 0. ... 0. 0. 0.],soluciona funcion deber reforzar educaci,0.0,0.028508849442005157,0.010243495926260948,0.015210497193038464
13,i_t19HsTKZo,UC1BXU9aG_twOwgg6829XYhg,Abascal yaporsi es tranquilo hablando porque notiene nada que esconder por eso me gusta como se expresa halaora de entrevistalo,[0. 0. 0. ... 0. 0. 0.],abasc yaporsi tranquilo hablando notien escond gusta expresa halaora entrevistalo,0.0,0.01368499081581831,0.009563102386891842,0.011369558982551098
14,i_t19HsTKZo,UC1BXU9aG_twOwgg6829XYhg,"Los voladores no debería salir nialtrancodela puerta, yahorasecambiadesexso yde identidadparanoreconocerlo",[0. 0. 0. ... 0. 0. 0.],volador deber salir nialtrancodela puerta yahorasecambiadesexso identidadparanoreconocerlo,0.0,0.12874339520931244,0.016295909881591797,0.0371437594294548
15,I4TSXVPr8_8,UCL5aQvUXZPznRvFQbO5iPKQ,La violencia de género NO EXISTE,[0. 0. 0. ... 0. 0. 0.],violencia nero exist,0.0,0.0501694530248642,0.03069569543004036,0.03509800136089325
16,I4TSXVPr8_8,UCmQhCCXFJv-UoJRrodVx_SA,"La violencia no tiene género,",[0. 0. 0. ... 0. 0. 0.],violencia nero,0.0,0.06685950607061386,0.05257764086127281,0.05797281488776207
17,I4TSXVPr8_8,UCXpQTGmnG_KN_CZfySi39PA,eso no es violencia de género pero bueno,[0. 0. 0. ... 0. 0. 0.],violencia nero bueno,0.0,0.061537161469459534,0.04384467750787735,0.04145873710513115
18,I4TSXVPr8_8,UCalG9rxTzypddszmvo5Q0BA,"Si, pretenden llamar empoderamiento a su idea infantil y sin ningún mérito, atropellando los derechos de los hombres tomando, más bien robando los puestos, ya sean políticos o laborales simplemente por no tener npe, hablan hipócritamentente de igualdad para encubrir su verdadero objetivo, tomar posiciones de poder, provocando una desigualdad, si lo que pretenden es vivir en mundo sin hombres, las invito a que hagan su país con sus propias aportaciones que han dado a la sociedad, lo digo porque dicen que son independientes y no necesitan del hombre, los hombres pueden conseguir alguna dama con los mismos valores de la familia con ralativa facilidad, yo no creo que algún hombre acepte ser su esclavo, a pero es cierto las ""mujeres empoderadas"" no tienen hijos me preguntó cuántas generaciones podrán sobrevivir que les valla bonito",[0. 0. 0. ... 0. 0. 0.],pretenden llamar empoderamiento idea infantil ning rito atropellando derecho hombr tomando bien robando puesto tico laboral simplement tener hablan critamentent igualdad encubrir verdadero objetivo tomar posicion poder provocando desigualdad pretenden vivir mundo hombr invito hagan propia aportacion dado sociedad digo dicen independient necesitan hombr hombr pueden conseguir alguna dama mismo valor familia ralativa facilidad creo hombr acept esclavo cierto mujer empoderada hijo pregunt nta generacion podr sobrevivir valla bonito,0.0,0.3232642710208893,0.010437828488647938,0.08218109607696533
19,I4TSXVPr8_8,UCGQpsyD8GXhS59t9oY1mlpg,TE CRE0 QUE SUFRIS DE S0BREPES0,[0. 0. 0. ... 0. 0. 0.],sufri brepe,0.0,0.09174498170614243,0.0452178455889225,0.06308814883232117
20,I4TSXVPr8_8,UC-8vokaaN6hkFPbC1oPwC5w,"La violencia de género es algo serio, no entiendo cómo hay personas que le dan me divierte a este tipo de situaciones en las cuales la mujer es la que agrede a su pareja, pero cuando es el hombre el que lo hace se le van encima 👀🔍 no estoy justificando la violencia bajo ningún concepto. Deberíamos buscar la forma más sana en solucionar los problemas de buena manera sin necesidad de agredir al otr@ ❤️🙏 aplica para todo tipo de relación sentimental, social, familiar, laboral",[0. 0. 0. ... 0. 0. 0.],violencia nero serio entiendo persona diviert tipo situacion cual mujer agred pareja hombr hace encima justificando violencia bajo ning concepto deber amo buscar forma sana solucionar problema buena manera necesidad agredir aplica tipo relaci sentiment social familiar labor,0.0,0.07580266147851944,0.00639942055568099,0.024698296561837196
21,I4TSXVPr8_8,UCvwciKU64Cvxn2z5E-GM5EA,"Tu no has sufrido violencia de género, tu has sufrido a unos padres psicópatas, no creo que fueran a por ti por el hecho de que fueras mujer, más bien tendrían algún tipo de trastorno psicopatico",[0. 0. 0. ... 0. 0. 0.],sufrido violencia nero sufrido padr psic pata creo hecho mujer bien tendr tipo trastorno psicopatico,0.0,0.07779330760240555,0.02665366232395172,0.02484946884214878
22,iokz2R67Azk,UCr0vsbHw54BBm0xGguSPmaA,Igualdad es condenar a toda agresión con una misma condena da igual de donde haya más toda agresión importa vox es la solución para esa Igualdad,[0. 0. 0. ... 0. 0. 0.],igualdad condenar toda agresi misma condena igual toda agresi importa soluci igualdad,0.0,0.12410587817430496,0.01062059123069048,0.037730827927589417
23,iokz2R67Azk,UCATuVVQsa_V4w2c8ktfU_MQ,Osea para evitar que se cometa discriminación criminal a pequeña escala haces leyes discriminatorias a escala nacional,[0. 0. 0. ... 0. 0. 0.],osea evitar cometa discriminaci crimin pequ escala hace ley discriminatoria escala nacion,0.0,0.10760053247213364,0.007315686903893948,0.02721492387354374
24,iokz2R67Azk,UCOpw9RVGEpv7G-wqhLafKkg,"La ley debe ser igual para todos. No como dices tú ""equitativa"" ...",[0. 0. 0. ... 0. 0. 0.],debe igual dice equitativa,0.0,0.3512762784957886,0.13398055732250214,0.10197077691555023
25,iokz2R67Azk,UCMAAgfh2Jg_ebezlXJMznmw,"No representan la verdad absoluta, tienen distorsión cognitiva, pura ideología, debieran hacerles estudios psicologicos y neurocientificos, como asi tambien a los hombres que cumplen funciones legislativas y judiciales, es muy sencillo. Va más allá de una ideología, la ideologia es el síntoma  de la personalidad de base, que justifica con leyes complejas la intencionalidad del síntoma. Más biologia y menos idiologias.

Pregunto ¿Es lo mismo una mujer psiquicamente normal o con tendencias normales? ¿Que una mujer psicotica paranoide querellante? El hombre es vil por naturaleza y la mujet es angelical. Los estudios científicos establecen que la mujer tiene un porcentaje mayor de generar violencia psicológica. 

Es mas fácil fantasear que estudiar al cerebro humano, los cuales a la vez son diferentes, en estructura, funcionamiento, neurotrasmisión, etc; por ello el indice de enfermedades mentales segun la OMS es mayor en las mujeres que en los hombres.
No hay que universalizar (Husserl)",[0. 0. 0. ... 0. 0. 0.],representan verdad absoluta distorsi cognitiva pura ideolog debieran hacerl estudio psicologico neurocientifico tambien hombr cumplen funcion legislativa judicial sencillo ideolog ideologia ntoma personalidad base justifica ley compleja intencionalidad ntoma biologia meno idiologia pregunto mismo mujer psiquicament normal tendencia normal mujer psicotica paranoid querellant hombr naturaleza mujet angel estudio cient fico establecen mujer porcentaj mayor generar violencia psicol gica fantasear estudiar cerebro humano cual diferent estructura funcionamiento neurotrasmisi ello indic enfermedad mental segun mayor mujer hombr universalizar husserl,0.0,0.1328180581331253,0.012847294099628925,0.050484124571084976
26,iokz2R67Azk,UC9vOb8UDM8eu1UHDLAtZ6xw,El país como siempre tirando a favor de la desigualdad. Cuando alguno de ustedes pase una noche en la cárcel por el mero hecho de lo que diga su ex mujer me  lo comentan por aquí,[0. 0. 0. ... 0. 0. 0.],siempr tirando favor desigualdad alguno usted pase noch rcel mero hecho diga mujer comentan,0.0,0.11304772645235062,0.018539296463131905,0.027700459584593773
27,iokz2R67Azk,UCs8Bv_djvje7gIsTPXIqtkw,Equidad apoyo a mujeres por que las mujeres tiene por naturidad más fuerte,[0. 0. 0. ... 0. 0. 0.],equidad apoyo mujer mujer naturidad fuert,0.0,0.20067568123340607,0.016301775351166725,0.03437177464365959
28,VhdvJLKVIHQ,UCISYNPTwHIhUoFbJTJdJ7ww,"LaSecta: ""vamos a hacer un debate viogen/doméstica y para hacerlo "" objetivo"" vamos a invitar como representación de la defensa de la viogen a una subvencionada de la asociación 'Themis' "" 😂😂😂😂😂 Brutal, así no se puede hacer un debate objetivo.",[0. 0. 0. ... 0. 0. 0.],lasecta vamo hacer debat viogen stica hacerlo objetivo vamo invitar representaci defensa viogen subvencionada asociaci themi brutal pued hacer debat objetivo,0.0,0.06637881696224213,0.009089868515729904,0.023224806413054466
29,VhdvJLKVIHQ,UCXuasMmLnz-du0e7X3bpkog,"Entonces si es tu hermano mayor del que viene la violencia, ¿cuál de las dos sería? ¿De género o doméstica?",[0. 0. 0. ... 0. 0. 0.],entonc hermano mayor vien violencia nero stica,0.0,0.050663068890571594,0.013392798602581024,0.02497793175280094
